campus,bldgname,ts,present_elec_kwh,present_htwt_mmbtuh,present_wtr_usgal,present_chll_tonh,present_co2_tonh,latitude,longitude,year,month,day,hour,temp_c,rel_humidity_%,surface_pressure_hpa,cloud_cover_%,direct_radiation_w/m2,precipitation_mm,wind_speed_ground_km/h,wind_dir_ground_deg
West,Anthropology,2023-05-20T10:00:00,48.0,0.0031490999999999,,,0.03312,41.315162,-105.580868,2023,5,20,10,13.0,56,791.9,48,505.0,0.0,8.8,289
West,Anthropology,2023-05-20T11:00:00,38.0,0.0015512999999999,,,0.02622,41.315162,-105.580868,2023,5,20,11,14.5,52,792.2,44,612.0,0.0,13.2,317
West,Anthropology,2023-05-20T12:00:00,39.0,0.0023421999999999,,0.0,0.02691,41.315162,-105.580868,2023,5,20,12,15.5,50,792.1,45,545.0,0.0,14.8,326
West,Anthropology,2023-05-20T13:00:00,38.0,0.0022724,,0.0,0.02622,41.315162,-105.580868,2023,5,20,13,16.8,39,792.8,43,709.0,0.0,13.5,331
West,Anthropology,2023-05-20T14:00:00,39.0,0.0019369,,0.0,0.02691,41.315162,-105.580868,2023,5,20,14,17.3,38,792.6,45,629.0,0.0,12.2,341
West,Anthropology,2023-05-20T15:00:00,37.0,0.0020661,,0.0,0.0255299999999999,41.315162,-105.580868,2023,5,20,15,17.5,38,792.2,45,518.0,0.0,12.3,355
West,Anthropology,2023-05-20T16:00:00,39.0,0.0035131,,0.0,0.02691,41.315162,-105.580868,2023,5,20,16,17.3,37,791.8,71,253.0,0.0,11.2,6
West,Anthropology,2023-05-20T17:00:00,36.0,0.003323,,0.0,0.0248399999999999,41.315162,-105.580868,2023,5,20,17,16.8,37,791.5,83,176.0,0.0,8.4,47
West,Anthropology,2023-05-20T18:00:00,36.0,0.0042546,,0.0,0.0248399999999999,41.315162,-105.580868,2023,5,20,18,16.0,40,790.9,67,80.0,0.0,8.7,95
West,Anthropology,2023-05-20T19:00:00,36.0,0.0040945,,0.0,0.0248399999999999,41.315162,-105.580868,2023,5,20,19,14.7,52,790.4,28,52.0,0.0,5.9,133
West,Anthropology,2023-05-20T20:00:00,35.0,0.0018209,,0.0,0.0241499999999999,41.315162,-105.580868,2023,5,20,20,13.1,65,789.7,28,26.0,0.0,6.3,149
West,Anthropology,2023-05-20T21:00:00,37.0,0.0042585,,0.0,0.0255299999999999,41.315162,-105.580868,2023,5,20,21,11.4,73,788.8,19,0.0,0.0,3.4,162
West,Anthropology,2023-05-20T22:00:00,40.0,0.0739011,,0.0,0.0276,41.315162,-105.580868,2023,5,20,22,9.8,77,788.3,17,0.0,0.0,1.8,270
West,Anthropology,2023-05-20T23:00:00,46.0,0.1132973999999999,,0.0,0.03174,41.315162,-105.580868,2023,5,20,23,8.4,81,787.3,15,0.0,0.0,3.5,294
West,Anthropology,2023-05-21T00:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,5,21,0,6.9,86,786.2,13,0.0,0.0,5.7,288
West,Anthropology,2023-05-21T01:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,5,21,1,6.6,85,786.0,7,0.0,0.0,7.3,290
West,Anthropology,2023-05-21T02:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,5,21,2,5.8,86,785.2,3,0.0,0.0,7.3,279
West,Anthropology,2023-05-21T03:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,5,21,3,5.0,87,784.5,4,0.0,0.0,7.2,264
West,Anthropology,2023-05-21T04:00:00,43.0,0.0269289,,,0.02967,41.315162,-105.580868,2023,5,21,4,3.8,90,784.1,2,0.0,0.0,5.6,255
West,Anthropology,2023-05-21T05:00:00,44.0,0.0540096,,,0.0303599999999999,41.315162,-105.580868,2023,5,21,5,2.8,92,783.2,1,0.0,0.0,6.4,254
West,Anthropology,2023-05-21T06:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,5,21,6,2.3,92,783.0,1,1.0,0.0,7.3,261
West,Anthropology,2023-05-21T07:00:00,32.0,0.0,,,0.02208,41.315162,-105.580868,2023,5,21,7,4.7,88,784.9,0,69.0,0.0,9.0,270
West,Anthropology,2023-05-21T08:00:00,53.0,0.0785951,,,0.03657,41.315162,-105.580868,2023,5,21,8,9.8,75,788.8,0,237.0,0.0,7.0,282
West,Anthropology,2023-05-21T09:00:00,40.0,0.002175,,,0.0276,41.315162,-105.580868,2023,5,21,9,13.0,55,790.6,0,428.0,0.0,8.2,308
West,Anthropology,2023-05-21T10:00:00,35.0,0.0009722999999999,,,0.0241499999999999,41.315162,-105.580868,2023,5,21,10,14.7,43,790.9,18,606.0,0.0,11.5,4
West,Anthropology,2023-05-21T11:00:00,36.0,0.0020109999999999,,,0.0248399999999999,41.315162,-105.580868,2023,5,21,11,15.8,40,791.4,23,752.0,0.0,13.4,20
West,Anthropology,2023-05-21T12:00:00,34.0,0.0018365999999999,,0.0,0.0234599999999999,41.315162,-105.580868,2023,5,21,12,16.6,38,791.5,30,853.0,0.0,13.6,22
West,Anthropology,2023-05-21T13:00:00,33.0,0.0026526999999999,,0.0,0.02277,41.315162,-105.580868,2023,5,21,13,16.7,41,791.1,16,739.0,0.1,12.9,27
West,Anthropology,2023-05-21T14:00:00,33.0,0.0029934,,0.0,0.02277,41.315162,-105.580868,2023,5,21,14,17.0,42,791.0,15,756.0,0.0,11.9,35
West,Anthropology,2023-05-21T15:00:00,34.0,0.0032281999999999,,0.0,0.0234599999999999,41.315162,-105.580868,2023,5,21,15,17.4,42,790.8,51,658.0,0.0,11.2,45
West,Anthropology,2023-05-21T16:00:00,32.0,0.00346,,0.0,0.02208,41.315162,-105.580868,2023,5,21,16,17.3,43,788.2,54,590.0,0.0,11.2,40
West,Anthropology,2023-05-21T17:00:00,34.0,0.0040708,,0.0,0.0234599999999999,41.315162,-105.580868,2023,5,21,17,16.9,44,789.8,46,508.0,0.0,16.1,63
West,Anthropology,2023-05-21T18:00:00,34.0,0.0046253999999999,,0.0,0.0234599999999999,41.315162,-105.580868,2023,5,21,18,15.6,49,789.5,43,250.0,0.2,12.7,97
West,Anthropology,2023-05-21T19:00:00,33.0,0.0035583,,0.0,0.02277,41.315162,-105.580868,2023,5,21,19,14.4,51,788.5,36,130.0,0.8,9.1,124
West,Anthropology,2023-05-21T20:00:00,34.0,0.003358,,0.0,0.0234599999999999,41.315162,-105.580868,2023,5,21,20,13.1,62,787.8,30,39.0,0.0,6.1,118
West,Anthropology,2023-05-21T21:00:00,33.0,0.0029406,,0.0,0.02277,41.315162,-105.580868,2023,5,21,21,11.3,76,786.9,18,0.0,0.0,5.2,102
West,Anthropology,2023-05-21T22:00:00,34.0,0.001712,,0.0,0.0234599999999999,41.315162,-105.580868,2023,5,21,22,10.0,76,786.3,15,0.0,0.0,4.8,193
West,Anthropology,2023-05-21T23:00:00,40.0,0.0902091999999999,,0.0,0.0276,41.315162,-105.580868,2023,5,21,23,8.0,86,784.8,14,0.0,0.0,5.9,218
West,Anthropology,2023-05-22T00:00:00,41.0,0.0738877,,,0.02829,41.315162,-105.580868,2023,5,22,0,6.9,88,783.9,7,0.0,0.0,6.6,225
West,Anthropology,2023-05-22T01:00:00,42.0,0.0,,,0.02898,41.315162,-105.580868,2023,5,22,1,6.5,86,783.4,3,0.0,0.0,8.2,218
West,Anthropology,2023-05-22T02:00:00,41.0,0.0,,,0.02829,41.315162,-105.580868,2023,5,22,2,5.7,87,782.5,1,0.0,0.0,8.9,212
West,Anthropology,2023-05-22T03:00:00,41.0,0.0,,,0.02829,41.315162,-105.580868,2023,5,22,3,5.0,88,781.8,1,0.0,0.0,8.5,216
West,Anthropology,2023-05-22T04:00:00,41.0,0.0020164,,,0.02829,41.315162,-105.580868,2023,5,22,4,4.3,88,782.0,0,0.0,0.0,6.5,236
West,Anthropology,2023-05-22T05:00:00,43.0,0.0163349,,,0.02967,41.315162,-105.580868,2023,5,22,5,3.5,90,781.2,0,0.0,0.0,5.6,243
West,Anthropology,2023-05-22T06:00:00,44.0,0.0021671999999999,,,0.0303599999999999,41.315162,-105.580868,2023,5,22,6,3.0,91,780.6,0,1.0,0.0,4.7,238
West,Anthropology,2023-05-22T07:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,5,22,7,4.9,90,781.9,0,68.0,0.0,6.3,239
West,Anthropology,2023-05-22T08:00:00,49.0,0.0612449,,,0.03381,41.315162,-105.580868,2023,5,22,8,10.1,73,785.3,0,220.0,0.0,4.7,238
West,Anthropology,2023-05-22T09:00:00,42.0,0.0010129,,,0.02898,41.315162,-105.580868,2023,5,22,9,13.4,58,787.2,0,424.0,0.0,4.6,231
West,Anthropology,2023-05-22T10:00:00,41.0,0.0018114,,,0.02829,41.315162,-105.580868,2023,5,22,10,15.6,46,787.4,5,602.0,0.0,4.3,222
West,Anthropology,2023-05-22T11:00:00,45.0,0.0023634,,,0.0310499999999999,41.315162,-105.580868,2023,5,22,11,17.0,40,787.9,5,751.0,0.0,3.2,207
West,Anthropology,2023-05-22T12:00:00,42.0,0.0023276,,0.0,0.02898,41.315162,-105.580868,2023,5,22,12,18.1,37,787.8,7,846.0,0.0,0.8,153
West,Anthropology,2023-05-22T13:00:00,43.0,0.0037423,,0.0,0.02967,41.315162,-105.580868,2023,5,22,13,19.3,31,788.2,10,912.0,0.0,2.6,56
West,Anthropology,2023-05-22T14:00:00,44.0,0.0040566,,0.0,0.0303599999999999,41.315162,-105.580868,2023,5,22,14,19.7,30,788.0,12,776.0,0.0,4.7,67
West,Anthropology,2023-05-22T15:00:00,44.0,0.0040043,,0.0,0.0303599999999999,41.315162,-105.580868,2023,5,22,15,20.1,30,787.8,14,784.0,0.0,7.0,78
West,Anthropology,2023-05-22T16:00:00,43.0,0.0028011,,0.0,0.02967,41.315162,-105.580868,2023,5,22,16,20.0,30,786.5,40,600.0,0.0,15.5,95
West,Anthropology,2023-05-22T17:00:00,39.0,0.0035866999999999,,0.0,0.02691,41.315162,-105.580868,2023,5,22,17,19.0,30,786.6,52,288.0,0.0,14.7,112
West,Anthropology,2023-05-22T18:00:00,38.0,0.0036691,,0.0,0.02622,41.315162,-105.580868,2023,5,22,18,17.4,37,786.6,44,129.0,0.0,14.8,133
West,Anthropology,2023-05-22T19:00:00,36.0,0.0035225,,0.0,0.0248399999999999,41.315162,-105.580868,2023,5,22,19,15.6,49,785.7,35,39.0,0.0,12.4,150
West,Anthropology,2023-05-22T20:00:00,37.0,0.0035093,,0.0,0.0255299999999999,41.315162,-105.580868,2023,5,22,20,13.5,61,784.7,31,17.0,0.0,6.5,174
West,Anthropology,2023-05-22T21:00:00,36.0,0.0035610999999999,,0.0,0.0248399999999999,41.315162,-105.580868,2023,5,22,21,11.6,71,784.1,31,0.0,0.0,6.5,183
West,Anthropology,2023-05-22T22:00:00,34.0,0.0022843,,0.0,0.0234599999999999,41.315162,-105.580868,2023,5,22,22,10.0,79,783.6,29,0.0,0.0,8.3,180
West,Anthropology,2023-05-22T23:00:00,34.0,0.0022566999999999,,0.0,0.0234599999999999,41.315162,-105.580868,2023,5,22,23,9.0,84,782.9,22,0.0,0.0,8.8,189
West,Anthropology,2023-05-23T00:00:00,35.0,0.0040956,,,0.0241499999999999,41.315162,-105.580868,2023,5,23,0,8.1,89,782.3,20,0.0,0.0,7.1,210
West,Anthropology,2023-05-23T01:00:00,35.0,0.0044402,,,0.0241499999999999,41.315162,-105.580868,2023,5,23,1,7.7,87,781.8,13,0.0,0.0,5.6,230
West,Anthropology,2023-05-23T02:00:00,35.0,0.0,,,0.0241499999999999,41.315162,-105.580868,2023,5,23,2,6.7,91,781.0,1,0.0,0.0,5.7,235
West,Anthropology,2023-05-23T03:00:00,37.0,0.0,,,0.0255299999999999,41.315162,-105.580868,2023,5,23,3,6.0,92,780.3,1,0.0,0.0,5.5,238
West,Anthropology,2023-05-23T04:00:00,35.0,0.0,,,0.0241499999999999,41.315162,-105.580868,2023,5,23,4,5.4,93,780.5,13,0.0,0.0,6.2,249
West,Anthropology,2023-05-23T05:00:00,36.0,0.0,,,0.0248399999999999,41.315162,-105.580868,2023,5,23,5,5.0,92,780.5,0,0.0,0.0,7.0,249
West,Anthropology,2023-05-23T06:00:00,34.0,0.0036025999999999,,,0.0234599999999999,41.315162,-105.580868,2023,5,23,6,4.8,91,780.5,0,1.0,0.0,6.8,252
West,Anthropology,2023-05-23T07:00:00,36.0,0.0026795,,,0.0248399999999999,41.315162,-105.580868,2023,5,23,7,6.5,89,782.1,0,68.0,0.0,8.2,255
West,Anthropology,2023-05-23T08:00:00,44.0,0.0007936,,,0.0303599999999999,41.315162,-105.580868,2023,5,23,8,11.2,73,785.4,0,231.0,0.0,6.6,257
West,Anthropology,2023-05-23T09:00:00,42.0,0.002206,,,0.02898,41.315162,-105.580868,2023,5,23,9,14.7,56,787.3,0,419.0,0.0,8.0,275
West,Anthropology,2023-05-23T10:00:00,42.0,0.0035045,,,0.02898,41.315162,-105.580868,2023,5,23,10,16.7,46,788.1,0,596.0,0.0,9.8,306
West,Anthropology,2023-05-23T11:00:00,42.0,0.0025630999999999,,,0.02898,41.315162,-105.580868,2023,5,23,11,17.7,41,788.3,3,593.0,0.0,7.9,336
West,Anthropology,2023-05-23T12:00:00,42.0,0.002823,,0.0,0.02898,41.315162,-105.580868,2023,5,23,12,18.7,38,788.7,2,801.0,0.0,5.9,14
West,Anthropology,2023-05-23T13:00:00,44.0,0.0040206,,0.0,0.0303599999999999,41.315162,-105.580868,2023,5,23,13,19.8,38,789.1,11,876.0,0.0,6.6,41
West,Anthropology,2023-05-23T14:00:00,45.0,0.0042428999999999,,0.0,0.0310499999999999,41.315162,-105.580868,2023,5,23,14,20.1,39,788.9,17,728.0,0.0,8.7,66
West,Anthropology,2023-05-23T15:00:00,45.0,0.0042077,,0.0,0.0310499999999999,41.315162,-105.580868,2023,5,23,15,20.1,40,788.7,46,595.0,0.1,13.4,84
West,Anthropology,2023-05-23T16:00:00,42.0,0.0034241999999999,,24.1,0.02898,41.315162,-105.580868,2023,5,23,16,18.6,43,787.7,48,333.0,0.9,17.7,107
West,Anthropology,2023-05-23T17:00:00,39.0,0.0040625,,18.2,0.02691,41.315162,-105.580868,2023,5,23,17,16.4,51,787.2,67,189.0,1.1,13.0,124
West,Anthropology,2023-05-23T18:00:00,38.0,0.0039356,,0.0,0.02622,41.315162,-105.580868,2023,5,23,18,15.6,55,786.1,43,24.0,0.0,10.4,136
West,Anthropology,2023-05-23T19:00:00,34.0,0.0036799,,18.7,0.0234599999999999,41.315162,-105.580868,2023,5,23,19,14.5,64,785.6,38,1.0,0.0,7.1,156
West,Anthropology,2023-05-23T20:00:00,36.0,0.003453,,27.1,0.0248399999999999,41.315162,-105.580868,2023,5,23,20,13.5,72,785.3,31,0.0,0.0,6.1,152
West,Anthropology,2023-05-23T21:00:00,38.0,0.0033675999999999,,16.4,0.02622,41.315162,-105.580868,2023,5,23,21,11.9,80,784.5,32,0.0,0.0,7.6,149
West,Anthropology,2023-05-23T22:00:00,37.0,0.002678,,0.0,0.0255299999999999,41.315162,-105.580868,2023,5,23,22,10.4,85,784.0,31,0.0,0.0,7.7,152
West,Anthropology,2023-05-23T23:00:00,36.0,0.0024145,,0.0,0.0248399999999999,41.315162,-105.580868,2023,5,23,23,9.2,87,783.1,30,0.0,0.0,8.2,157
West,Anthropology,2023-05-24T00:00:00,37.0,0.0038346999999999,,,0.0255299999999999,41.315162,-105.580868,2023,5,24,0,8.4,86,782.5,26,0.0,0.0,9.0,180
West,Anthropology,2023-05-24T01:00:00,37.0,0.0037752,,,0.0255299999999999,41.315162,-105.580868,2023,5,24,1,8.2,82,782.4,27,0.0,0.0,9.0,185
West,Anthropology,2023-05-24T02:00:00,37.0,0.0045348,,,0.0255299999999999,41.315162,-105.580868,2023,5,24,2,7.2,85,781.6,26,0.0,0.0,7.8,167
West,Anthropology,2023-05-24T03:00:00,38.0,0.0048816999999999,,,0.02622,41.315162,-105.580868,2023,5,24,3,6.5,87,781.6,28,0.0,0.0,6.6,171
West,Anthropology,2023-05-24T04:00:00,38.0,0.0042451,,,0.02622,41.315162,-105.580868,2023,5,24,4,6.2,87,782.2,38,0.0,0.0,6.9,208
West,Anthropology,2023-05-24T05:00:00,38.0,0.0045653,,,0.02622,41.315162,-105.580868,2023,5,24,5,6.2,88,782.1,45,0.0,0.0,5.7,235
West,Anthropology,2023-05-24T06:00:00,36.0,0.0,,,0.0248399999999999,41.315162,-105.580868,2023,5,24,6,5.9,89,781.6,34,1.0,0.0,5.2,236
West,Anthropology,2023-05-24T07:00:00,37.0,0.0033718999999999,,,0.0255299999999999,41.315162,-105.580868,2023,5,24,7,7.3,86,782.9,30,38.0,0.0,7.5,215
West,Anthropology,2023-05-24T08:00:00,44.0,0.0020090999999999,,,0.0303599999999999,41.315162,-105.580868,2023,5,24,8,11.0,74,785.7,50,142.0,0.0,8.3,185
West,Anthropology,2023-05-24T09:00:00,43.0,0.0030535,,,0.02967,41.315162,-105.580868,2023,5,24,9,13.9,62,787.0,54,239.0,0.0,10.1,178
West,Anthropology,2023-05-24T10:00:00,45.0,0.0036028,,,0.0310499999999999,41.315162,-105.580868,2023,5,24,10,15.7,52,787.5,55,220.0,0.0,10.0,193
West,Anthropology,2023-05-24T11:00:00,46.0,0.0034554,,,0.03174,41.315162,-105.580868,2023,5,24,11,16.9,45,787.5,67,246.0,0.0,9.6,214
West,Anthropology,2023-05-24T12:00:00,45.0,0.0041357,,0.0,0.0310499999999999,41.315162,-105.580868,2023,5,24,12,17.7,42,787.8,65,347.0,0.0,7.9,223
West,Anthropology,2023-05-24T13:00:00,44.0,0.0051648999999999,,8.4,0.0303599999999999,41.315162,-105.580868,2023,5,24,13,18.1,48,787.9,79,444.0,0.1,5.9,227
West,Anthropology,2023-05-24T14:00:00,45.0,0.0040961999999999,,15.9,0.0310499999999999,41.315162,-105.580868,2023,5,24,14,17.7,50,787.1,100,391.0,0.1,4.1,225
West,Anthropology,2023-05-24T15:00:00,44.0,0.0047168,,16.0,0.0303599999999999,41.315162,-105.580868,2023,5,24,15,17.0,54,786.9,100,208.0,0.3,2.3,198
West,Anthropology,2023-05-24T16:00:00,42.0,0.0043966,,16.8,0.02898,41.315162,-105.580868,2023,5,24,16,14.8,63,786.9,100,122.0,2.7,5.6,220
West,Anthropology,2023-05-24T17:00:00,41.0,0.0025938,,8.9,0.02829,41.315162,-105.580868,2023,5,24,17,13.0,75,784.9,84,3.0,0.5,3.6,323
West,Anthropology,2023-05-24T18:00:00,39.0,0.0022168,,15.9,0.02691,41.315162,-105.580868,2023,5,24,18,12.5,78,784.2,59,1.0,0.1,6.6,112
West,Anthropology,2023-05-24T19:00:00,36.0,0.0028501,,9.1,0.0248399999999999,41.315162,-105.580868,2023,5,24,19,12.2,80,784.2,55,1.0,0.0,10.9,146
West,Anthropology,2023-05-24T20:00:00,37.0,0.0028243,,9.2,0.0255299999999999,41.315162,-105.580868,2023,5,24,20,11.5,85,784.1,61,4.0,0.0,9.8,156
West,Anthropology,2023-05-24T21:00:00,37.0,0.0043104,,9.4,0.0255299999999999,41.315162,-105.580868,2023,5,24,21,10.5,90,783.8,44,0.0,0.0,11.0,157
West,Anthropology,2023-05-24T22:00:00,37.0,0.0049178999999999,,9.5,0.0255299999999999,41.315162,-105.580868,2023,5,24,22,9.9,91,783.7,39,0.0,0.0,11.0,161
West,Anthropology,2023-05-24T23:00:00,39.0,,,0.0,0.02691,41.315162,-105.580868,2023,5,24,23,9.1,92,782.9,26,0.0,0.0,9.7,176
West,Anthropology,2023-05-25T00:00:00,44.0,0.0883222999999999,,,0.0303599999999999,41.315162,-105.580868,2023,5,25,0,8.5,92,782.0,21,0.0,0.0,8.6,182
West,Anthropology,2023-05-25T01:00:00,45.0,0.0,,,0.0310499999999999,41.315162,-105.580868,2023,5,25,1,8.3,83,782.1,27,0.0,0.0,8.3,182
West,Anthropology,2023-05-25T02:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,5,25,2,7.8,84,781.0,19,0.0,0.0,8.0,190
West,Anthropology,2023-05-25T03:00:00,44.0,0.0,,,0.0303599999999999,41.315162,-105.580868,2023,5,25,3,7.1,84,780.3,1,0.0,0.0,7.6,199
West,Anthropology,2023-05-25T04:00:00,44.0,0.0587149,,,0.0303599999999999,41.315162,-105.580868,2023,5,25,4,6.4,85,781.6,22,0.0,0.0,9.8,216
West,Anthropology,2023-05-25T05:00:00,48.0,0.1207171,,,0.03312,41.315162,-105.580868,2023,5,25,5,5.6,86,780.5,5,0.0,0.0,6.6,229
West,Anthropology,2023-05-25T06:00:00,44.0,0.1270986999999999,,,0.0303599999999999,41.315162,-105.580868,2023,5,25,6,3.9,91,779.2,2,1.0,0.0,6.6,225
West,Anthropology,2023-05-25T07:00:00,45.0,0.0908216999999999,,,0.0310499999999999,41.315162,-105.580868,2023,5,25,7,6.2,89,781.0,2,68.0,0.0,8.1,212
West,Anthropology,2023-05-25T08:00:00,48.0,0.0027876,,,0.03312,41.315162,-105.580868,2023,5,25,8,11.3,69,784.6,9,228.0,0.0,7.0,192
West,Anthropology,2023-05-25T09:00:00,43.0,0.0008958999999999,,,0.02967,41.315162,-105.580868,2023,5,25,9,14.6,54,786.1,11,403.0,0.0,7.6,199
West,Anthropology,2023-05-25T10:00:00,45.0,0.0023694,,,0.0310499999999999,41.315162,-105.580868,2023,5,25,10,16.6,45,786.4,17,581.0,0.0,3.9,214
West,Anthropology,2023-05-25T11:00:00,43.0,0.0025589,,,0.02967,41.315162,-105.580868,2023,5,25,11,18.0,39,786.5,2,728.0,0.0,2.4,117
West,Anthropology,2023-05-25T12:00:00,43.0,0.0023384,,15.7,0.02967,41.315162,-105.580868,2023,5,25,12,19.0,34,786.7,25,753.0,0.0,3.2,117
West,Anthropology,2023-05-25T13:00:00,45.0,0.0032408,,10.6,0.0310499999999999,41.315162,-105.580868,2023,5,25,13,19.2,32,786.8,25,775.0,0.0,4.7,122
West,Anthropology,2023-05-25T14:00:00,44.0,0.0046466999999999,,8.0,0.0303599999999999,41.315162,-105.580868,2023,5,25,14,19.5,31,786.5,28,665.0,0.1,7.3,123
West,Anthropology,2023-05-25T15:00:00,44.0,0.0047631,,12.3,0.0303599999999999,41.315162,-105.580868,2023,5,25,15,18.4,38,787.3,41,645.0,0.9,17.3,137
West,Anthropology,2023-05-25T16:00:00,43.0,0.0035075999999999,,0.0,0.02967,41.315162,-105.580868,2023,5,25,16,16.3,48,786.0,62,395.0,0.7,22.1,150
West,Anthropology,2023-05-25T17:00:00,40.0,0.0042604999999999,,12.5,0.0276,41.315162,-105.580868,2023,5,25,17,15.9,53,785.3,25,176.0,0.0,18.9,145
West,Anthropology,2023-05-25T18:00:00,36.0,0.0031471999999999,,20.5,0.0248399999999999,41.315162,-105.580868,2023,5,25,18,15.7,57,784.9,22,191.0,0.0,18.7,142
West,Anthropology,2023-05-25T19:00:00,33.0,0.0030459,,14.6,0.02277,41.315162,-105.580868,2023,5,25,19,14.9,63,784.4,32,97.0,0.0,15.3,146
West,Anthropology,2023-05-25T20:00:00,33.0,0.0033904,,8.7,0.02277,41.315162,-105.580868,2023,5,25,20,13.5,71,783.6,26,31.0,0.0,11.7,137
West,Anthropology,2023-05-25T21:00:00,33.0,0.0025762,,0.0,0.02277,41.315162,-105.580868,2023,5,25,21,11.9,78,783.5,31,0.0,0.0,14.5,134
West,Anthropology,2023-05-25T22:00:00,37.0,0.0025207,,0.0,0.0255299999999999,41.315162,-105.580868,2023,5,25,22,11.0,80,783.9,35,0.0,0.0,17.9,140
West,Anthropology,2023-05-25T23:00:00,33.0,0.0047674,,17.4,0.02277,41.315162,-105.580868,2023,5,25,23,10.3,81,783.5,26,0.0,0.0,18.2,142
West,Anthropology,2023-05-26T00:00:00,34.0,0.0047326999999999,,,0.0234599999999999,41.315162,-105.580868,2023,5,26,0,9.7,82,783.0,10,0.0,0.0,16.8,149
West,Anthropology,2023-05-26T01:00:00,34.0,,,,0.0234599999999999,41.315162,-105.580868,2023,5,26,1,8.9,90,782.6,7,0.0,0.0,14.8,154
West,Anthropology,2023-05-26T02:00:00,42.0,0.0989908999999999,,,0.02898,41.315162,-105.580868,2023,5,26,2,8.2,92,782.1,14,0.0,0.0,13.1,164
West,Anthropology,2023-05-26T03:00:00,42.0,0.1530445,,,0.02898,41.315162,-105.580868,2023,5,26,3,7.5,94,781.4,67,0.0,0.0,11.2,174
West,Anthropology,2023-05-26T04:00:00,41.0,0.1225151999999999,,,0.02829,41.315162,-105.580868,2023,5,26,4,6.8,94,782.6,77,0.0,0.0,7.6,205
West,Anthropology,2023-05-26T05:00:00,42.0,0.0913865,,,0.02898,41.315162,-105.580868,2023,5,26,5,6.1,95,780.9,36,0.0,0.0,5.6,220
West,Anthropology,2023-05-26T06:00:00,42.0,0.1197578,,,0.02898,41.315162,-105.580868,2023,5,26,6,5.7,94,780.2,22,1.0,0.0,5.5,212
West,Anthropology,2023-05-26T07:00:00,45.0,0.0685959999999999,,,0.0310499999999999,41.315162,-105.580868,2023,5,26,7,7.1,91,781.0,11,58.0,0.0,8.0,185
West,Anthropology,2023-05-26T08:00:00,43.0,0.0005387,,,0.02967,41.315162,-105.580868,2023,5,26,8,10.6,81,784.0,4,201.0,0.0,10.3,144
West,Anthropology,2023-05-26T09:00:00,43.0,0.0017190999999999,,,0.02967,41.315162,-105.580868,2023,5,26,9,13.6,68,786.2,20,341.0,0.0,13.2,133
West,Anthropology,2023-05-26T10:00:00,42.0,0.0016752999999999,,,0.02898,41.315162,-105.580868,2023,5,26,10,16.5,54,788.0,38,526.0,0.0,19.4,133
West,Anthropology,2023-05-26T11:00:00,43.0,0.0018983,,,0.02967,41.315162,-105.580868,2023,5,26,11,18.5,42,788.7,67,635.0,0.0,22.4,135
West,Anthropology,2023-05-26T12:00:00,42.0,0.0018660999999999,,0.0,0.02898,41.315162,-105.580868,2023,5,26,12,18.9,40,788.4,45,761.0,0.4,22.0,142
West,Anthropology,2023-05-26T13:00:00,42.0,0.001764,,11.8,0.02898,41.315162,-105.580868,2023,5,26,13,18.6,47,787.1,47,718.0,0.0,21.3,143
West,Anthropology,2023-05-26T14:00:00,44.0,0.0026734,,14.4,0.0303599999999999,41.315162,-105.580868,2023,5,26,14,19.0,45,786.5,31,665.0,0.0,23.6,149
West,Anthropology,2023-05-26T15:00:00,42.0,0.0032519999999999,,11.8,0.02898,41.315162,-105.580868,2023,5,26,15,18.1,47,786.2,58,468.0,0.1,24.8,161
West,Anthropology,2023-05-26T16:00:00,41.0,0.002562,,12.4,0.02829,41.315162,-105.580868,2023,5,26,16,17.4,45,787.6,42,317.0,0.0,18.9,194
West,Anthropology,2023-05-26T17:00:00,37.0,0.0024033,,8.0,0.0255299999999999,41.315162,-105.580868,2023,5,26,17,17.4,42,785.9,25,132.0,0.0,9.9,199
West,Anthropology,2023-05-26T18:00:00,37.0,0.0020608,,0.0,0.0255299999999999,41.315162,-105.580868,2023,5,26,18,16.5,48,784.3,29,158.0,0.2,5.8,150
West,Anthropology,2023-05-26T19:00:00,37.0,0.0009347,,7.3,0.0255299999999999,41.315162,-105.580868,2023,5,26,19,14.8,59,784.3,29,76.0,0.2,15.8,133
West,Anthropology,2023-05-26T20:00:00,36.0,0.0005397999999999,,0.0,0.0248399999999999,41.315162,-105.580868,2023,5,26,20,13.0,74,784.9,52,28.0,0.0,25.0,140
West,Anthropology,2023-05-26T21:00:00,37.0,0.0029606,,0.0,0.0255299999999999,41.315162,-105.580868,2023,5,26,21,11.4,81,784.8,62,0.0,0.0,21.6,147
