model_type,bldgname,y_column,imputation_method,feature_method,n_feature,updated_n_feature,time_step,datelevel,rmse,mae,mape,model_file,model_data_path,building_file
ensembles,Williams Conservatory,present_elec_kwh,linear_interpolation,rfecv,4,1,24,hour,8.669730711078193,7.322176040126995,0.6305835109258063,./models/ensembles/Williams_Conservatory_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_4_1_24_hour,./models/tmp/Williams_Conservatory_Data_Extended_present_elec_kwh_linear_interpolation,Williams_Conservatory_Data_Extended.csv
xgboost,Centennial Complex,present_chll_tonhr,prophet,rfecv,1,1,24,hour,7.425126856359723,5.422035057119169,0.16640126958421786,./models/xgboost/Centennial_Complex_Data_Extended_present_chll_tonhr_prophet_rfecv_1_1_24_hour,./models/tmp/Centennial_Complex_Data_Extended_present_chll_tonhr_prophet,Centennial_Complex_Data_Extended.csv
solos,Geology,present_elec_kwh,prophet,lassocv,7,4,24,hour,5.439822275721823,4.320547210420535,0.37983651105614935,./models/solos/Geology_Data_Extended_present_elec_kwh_prophet_lassocv_7_4_24_hour,./models/tmp/Geology_Data_Extended_present_elec_kwh_prophet,Geology_Data_Extended.csv
ensembles,Physical Science,present_chll_tonhr,lstm,lassocv,7,5,24,hour,6.056577962758241,5.009433410380366,1.8489774683646956,./models/ensembles/Physical_Science_Data_Extended_present_chll_tonhr_lstm_lassocv_7_5_24_hour,./models/tmp/Physical_Science_Data_Extended_present_chll_tonhr_lstm,Physical_Science_Data_Extended.csv
solos,Education Annex,present_elec_kwh,linear_regression,lassocv,1,1,24,hour,8.591284580270964,6.729371349109059,0.3876613792042619,./models/solos/Education_Annex_Data_Extended_present_elec_kwh_linear_regression_lassocv_1_1_24_hour,./models/tmp/Education_Annex_Data_Extended_present_elec_kwh_linear_regression,Education_Annex_Data_Extended.csv
ensembles,Stadium,present_elec_kwh,linear_regression,rfecv,3,3,24,hour,54.50203099620607,45.69508326325642,0.39451752954547625,./models/ensembles/Stadium_Data_Extended_present_elec_kwh_linear_regression_rfecv_3_3_24_hour,./models/tmp/Stadium_Data_Extended_present_elec_kwh_linear_regression,Stadium_Data_Extended.csv
ensembles,Arts and Sciences,present_elec_kwh,linear_interpolation,rfecv,5,1,24,hour,5.647064322244921,4.284588576456221,0.21401599587321496,./models/ensembles/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_5_1_24_hour,./models/tmp/Arts_and_Sciences_Data_Extended_present_elec_kwh_linear_interpolation,Arts_and_Sciences_Data_Extended.csv
solos,Fine Arts,present_elec_kwh,linear_regression,rfecv,6,6,24,hour,23.553860376781273,18.581492141392168,0.1364810108062587,./models/solos/Fine_Arts_Data_Extended_present_elec_kwh_linear_regression_rfecv_6_6_24_hour,./models/tmp/Fine_Arts_Data_Extended_present_elec_kwh_linear_regression,Fine_Arts_Data_Extended.csv
solos,Energy Innovation Center,present_htwt_mmbtu,lstm,rfecv,3,2,24,hour,15.128998358629158,13.931974341320387,43.74473114741547,./models/solos/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtu_lstm_rfecv_3_2_24_hour,./models/tmp/Energy_Innovation_Center_Data_Extended_present_htwt_mmbtu_lstm,Energy_Innovation_Center_Data_Extended.csv
solos,Coe Library,present_elec_kwh,linear_regression,rfecv,1,1,24,hour,46.313764532025736,38.394981784135595,0.125016865174032,./models/solos/Coe_Library_Data_Extended_present_elec_kwh_linear_regression_rfecv_1_1_24_hour,./models/tmp/Coe_Library_Data_Extended_present_elec_kwh_linear_regression,Coe_Library_Data_Extended.csv
xgboost,Physical Science,present_elec_kwh,linear_interpolation,rfecv,5,4,24,hour,27.566608805697214,21.473615182306403,0.07669917711825465,./models/xgboost/Physical_Science_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_5_4_24_hour,./models/tmp/Physical_Science_Data_Extended_present_elec_kwh_linear_interpolation,Physical_Science_Data_Extended.csv
