model_type,bldgname,y_column,imputation_method,feature_method,n_feature,updated_n_feature,time_step,datelevel,rmse,mae,mape,model_file,model_data_path,building_file,selected_features_delimited
xgboost,Enzi-STEM,present_elec_kwh,linear_interpolation,rfecv,0,0,1,year,240118.17867107256,240043.375,0.1629819314985083,./models/xgboost/Enzi-STEM_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_0_0_1_year,./models/imp/Enzi-STEM_Data_Extended_present_elec_kwh_linear_interpolation,Enzi-STEM_Data_Extended.csv,
xgboost,Enzi-STEM,present_elec_kwh,linear_regression,rfecv,0,0,1,year,239089.734617715,238950.04975209187,0.1626998558080525,./models/xgboost/Enzi-STEM_Data_Extended_present_elec_kwh_linear_regression_rfecv_0_0_1_year,./models/imp/Enzi-STEM_Data_Extended_present_elec_kwh_linear_regression,Enzi-STEM_Data_Extended.csv,
xgboost,Enzi-STEM,present_elec_kwh,prophet,rfecv,0,0,1,year,241291.23736182105,241084.81704188103,0.16353353535964857,./models/xgboost/Enzi-STEM_Data_Extended_present_elec_kwh_prophet_rfecv_0_0_1_year,./models/imp/Enzi-STEM_Data_Extended_present_elec_kwh_prophet,Enzi-STEM_Data_Extended.csv,
xgboost,Enzi-STEM,present_elec_kwh,lstm,rfecv,0,0,1,year,238738.71692648085,238634.2837524414,0.162564182335399,./models/xgboost/Enzi-STEM_Data_Extended_present_elec_kwh_lstm_rfecv_0_0_1_year,./models/imp/Enzi-STEM_Data_Extended_present_elec_kwh_lstm,Enzi-STEM_Data_Extended.csv,
xgboost,Fine Arts,present_elec_kwh,linear_interpolation,rfecv,0,0,1,year,211966.69328629551,211502.47500000056,0.16383841892839585,./models/xgboost/Fine_Arts_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_0_0_1_year,./models/imp/Fine_Arts_Data_Extended_present_elec_kwh_linear_interpolation,Fine_Arts_Data_Extended.csv,
xgboost,Fine Arts,present_elec_kwh,linear_regression,rfecv,0,0,1,year,213904.9659523972,213862.54208462813,0.16475896656476086,./models/xgboost/Fine_Arts_Data_Extended_present_elec_kwh_linear_regression_rfecv_0_0_1_year,./models/imp/Fine_Arts_Data_Extended_present_elec_kwh_linear_regression,Fine_Arts_Data_Extended.csv,
xgboost,Fine Arts,present_elec_kwh,prophet,rfecv,0,0,1,year,230350.82314981407,229773.32559305825,0.1744039149155927,./models/xgboost/Fine_Arts_Data_Extended_present_elec_kwh_prophet_rfecv_0_0_1_year,./models/imp/Fine_Arts_Data_Extended_present_elec_kwh_prophet,Fine_Arts_Data_Extended.csv,
xgboost,Fine Arts,present_elec_kwh,lstm,rfecv,0,0,1,year,210076.87191397249,209356.07437744178,0.16294966354176876,./models/xgboost/Fine_Arts_Data_Extended_present_elec_kwh_lstm_rfecv_0_0_1_year,./models/imp/Fine_Arts_Data_Extended_present_elec_kwh_lstm,Fine_Arts_Data_Extended.csv,
xgboost,General Storage,present_elec_kwh,linear_interpolation,rfecv,0,0,1,year,16431.16115720925,16273.2890625,0.1284143089728009,./models/xgboost/General_Storage_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_0_0_1_year,./models/imp/General_Storage_Data_Extended_present_elec_kwh_linear_interpolation,General_Storage_Data_Extended.csv,
xgboost,General Storage,present_elec_kwh,linear_regression,rfecv,0,0,1,year,17091.358779295475,17013.09568078592,0.13128044088134427,./models/xgboost/General_Storage_Data_Extended_present_elec_kwh_linear_regression_rfecv_0_0_1_year,./models/imp/General_Storage_Data_Extended_present_elec_kwh_linear_regression,General_Storage_Data_Extended.csv,
xgboost,General Storage,present_elec_kwh,prophet,rfecv,0,0,1,year,16714.6594693216,16641.0382619608,0.13027109857487368,./models/xgboost/General_Storage_Data_Extended_present_elec_kwh_prophet_rfecv_0_0_1_year,./models/imp/General_Storage_Data_Extended_present_elec_kwh_prophet,General_Storage_Data_Extended.csv,
xgboost,General Storage,present_elec_kwh,lstm,rfecv,0,0,1,year,17494.74063514003,17423.736220359802,0.13380932871688886,./models/xgboost/General_Storage_Data_Extended_present_elec_kwh_lstm_rfecv_0_0_1_year,./models/imp/General_Storage_Data_Extended_present_elec_kwh_lstm,General_Storage_Data_Extended.csv,
xgboost,Geology,present_elec_kwh,linear_interpolation,rfecv,0,0,1,year,26173.09847048055,25011.3515625,0.16704472536984094,./models/xgboost/Geology_Data_Extended_present_elec_kwh_linear_interpolation_rfecv_0_0_1_year,./models/imp/Geology_Data_Extended_present_elec_kwh_linear_interpolation,Geology_Data_Extended.csv,
xgboost,Geology,present_elec_kwh,linear_regression,rfecv,0,0,1,year,24799.828283590654,24129.259422599513,0.16891332192931108,./models/xgboost/Geology_Data_Extended_present_elec_kwh_linear_regression_rfecv_0_0_1_year,./models/imp/Geology_Data_Extended_present_elec_kwh_linear_regression,Geology_Data_Extended.csv,
