campus,bldgname,ts,present_elec_kwh,present_htwt_mmbtuh,present_wtr_usgal,present_chll_tonh,present_co2_tonh,historical_elec_kwh,historical_htwt_mmbtuh,historical_chll_tonh,historical_co2_tonh,latitude,longitude,year,month,day,hour
West,Enzi-STEM,2023-05-29T03:00:00,153.8765,0.4043611,,,0.106174785,,,,,41.315513,-105.583207,2023,5,29,3
West,Enzi-STEM,2023-05-29T04:00:00,147.53070000000002,0.4243460999999999,,,0.101796183,,,,,41.315513,-105.583207,2023,5,29,4
West,Enzi-STEM,2023-05-29T05:00:00,151.3398,0.5056634,,,0.104424462,,,,,41.315513,-105.583207,2023,5,29,5
West,Enzi-STEM,2023-05-29T06:00:00,164.2131,0.5696014,,,0.113307039,,,,,41.315513,-105.583207,2023,5,29,6
West,Enzi-STEM,2023-05-29T07:00:00,156.5816,0.5105994,,,0.108041304,,,,,41.315513,-105.583207,2023,5,29,7
West,Enzi-STEM,2023-05-29T08:00:00,163.93570000000005,0.3357384,,,0.113115633,,,,,41.315513,-105.583207,2023,5,29,8
West,Enzi-STEM,2023-05-29T09:00:00,162.2295,0.3036649,,,0.1119383549999999,,,,,41.315513,-105.583207,2023,5,29,9
West,Enzi-STEM,2023-05-29T10:00:00,162.732,0.4244187,,,0.11228508,,,,,41.315513,-105.583207,2023,5,29,10
West,Enzi-STEM,2023-05-29T11:00:00,154.95839999999998,0.3135113,,,0.1069212959999999,,,,,41.315513,-105.583207,2023,5,29,11
West,Enzi-STEM,2023-05-29T12:00:00,158.0715,0.3250172,,,0.1090693349999999,,,,,41.315513,-105.583207,2023,5,29,12
West,Enzi-STEM,2023-05-29T13:00:00,155.23829999999998,0.3893353,,,0.1071144269999999,,,,,41.315513,-105.583207,2023,5,29,13
West,Enzi-STEM,2023-05-29T14:00:00,158.33429999999998,0.3129157999999999,,,0.1092506669999999,,,,,41.315513,-105.583207,2023,5,29,14
West,Enzi-STEM,2023-05-29T15:00:00,157.6492,0.3728079,,,0.108777948,,,,,41.315513,-105.583207,2023,5,29,15
West,Enzi-STEM,2023-05-29T16:00:00,161.7731,0.3071292,,,0.1116234389999999,,,,,41.315513,-105.583207,2023,5,29,16
West,Enzi-STEM,2023-05-29T17:00:00,161.3114,0.3250863,,,0.1113048659999999,,,,,41.315513,-105.583207,2023,5,29,17
West,Enzi-STEM,2023-05-29T18:00:00,160.75039999999998,0.3321436,,,0.1109177759999999,,,,,41.315513,-105.583207,2023,5,29,18
West,Enzi-STEM,2023-05-29T19:00:00,163.4588,0.3088787,,,0.1127865719999999,,,,,41.315513,-105.583207,2023,5,29,19
West,Enzi-STEM,2023-05-29T20:00:00,157.2825,0.3372013,,,0.108524925,,,,,41.315513,-105.583207,2023,5,29,20
West,Enzi-STEM,2023-05-29T21:00:00,171.6483,0.4406954999999999,,,0.118437327,,,,,41.315513,-105.583207,2023,5,29,21
West,Enzi-STEM,2023-05-29T22:00:00,141.1494,0.3585829,,,0.097393086,,,,,41.315513,-105.583207,2023,5,29,22
West,Enzi-STEM,2023-05-29T23:00:00,141.8023,0.3699925999999999,,,0.097843587,,,,,41.315513,-105.583207,2023,5,29,23
West,Enzi-STEM,2023-05-30T00:00:00,140.4063,0.3946287,,,0.0968803469999999,,,,,41.315513,-105.583207,2023,5,30,0
West,Enzi-STEM,2023-05-30T01:00:00,136.22570000000002,0.3934880999999999,,,0.093995733,,,,,41.315513,-105.583207,2023,5,30,1
West,Enzi-STEM,2023-05-30T02:00:00,143.1795,0.3966619,,,0.0987938549999999,,,,,41.315513,-105.583207,2023,5,30,2
West,Enzi-STEM,2023-05-30T03:00:00,140.36329999999998,0.4137307999999999,,,0.0968506769999999,,,,,41.315513,-105.583207,2023,5,30,3
West,Enzi-STEM,2023-05-30T04:00:00,141.4709,0.4272605999999999,,,0.097614921,,,,,41.315513,-105.583207,2023,5,30,4
West,Enzi-STEM,2023-05-30T05:00:00,148.9126,0.5089505999999999,,,0.1027496939999999,,,,,41.315513,-105.583207,2023,5,30,5
West,Enzi-STEM,2023-05-30T06:00:00,173.93120000000002,0.7587838,,,0.120012528,,,,,41.315513,-105.583207,2023,5,30,6
West,Enzi-STEM,2023-05-30T07:00:00,165.36360000000002,0.4584253,,,0.114100884,,,,,41.315513,-105.583207,2023,5,30,7
West,Enzi-STEM,2023-05-30T08:00:00,165.9894,0.3195044,,,0.1145326859999999,,,,,41.315513,-105.583207,2023,5,30,8
West,Enzi-STEM,2023-05-30T09:00:00,184.0373,0.2649177,,,0.126985737,,,,,41.315513,-105.583207,2023,5,30,9
West,Enzi-STEM,2023-05-30T10:00:00,171.5908,0.3374043,,,0.1183976519999999,,,,,41.315513,-105.583207,2023,5,30,10
West,Enzi-STEM,2023-05-30T11:00:00,188.6328,0.3103741,,,0.130156632,,,,,41.315513,-105.583207,2023,5,30,11
West,Enzi-STEM,2023-05-30T12:00:00,183.5776,0.3410384999999999,,,0.126668544,,,,,41.315513,-105.583207,2023,5,30,12
West,Enzi-STEM,2023-05-30T13:00:00,182.5545,0.3459886,,,0.1259626049999999,,,,,41.315513,-105.583207,2023,5,30,13
West,Enzi-STEM,2023-05-30T14:00:00,165.1611,0.3382874999999999,,,0.1139611589999999,,,,,41.315513,-105.583207,2023,5,30,14
West,Enzi-STEM,2023-05-30T15:00:00,168.2186,0.3536922,,,0.116070834,,,,,41.315513,-105.583207,2023,5,30,15
West,Enzi-STEM,2023-05-30T16:00:00,165.1568,0.2968666,,,0.113958192,,,,,41.315513,-105.583207,2023,5,30,16
West,Enzi-STEM,2023-05-30T17:00:00,157.221,0.3440175,,,0.10848249,,,,,41.315513,-105.583207,2023,5,30,17
West,Enzi-STEM,2023-05-30T18:00:00,165.8438,0.3517802,,,0.1144322219999999,,,,,41.315513,-105.583207,2023,5,30,18
West,Enzi-STEM,2023-05-30T19:00:00,160.16570000000002,0.2877628,,,0.110514333,,,,,41.315513,-105.583207,2023,5,30,19
West,Enzi-STEM,2023-05-30T20:00:00,160.86329999999998,0.3651368,,,0.1109956769999999,,,,,41.315513,-105.583207,2023,5,30,20
West,Enzi-STEM,2023-05-30T21:00:00,169.3229,0.3667834,,,0.116832801,,,,,41.315513,-105.583207,2023,5,30,21
West,Enzi-STEM,2023-05-30T22:00:00,141.129,0.395045,,,0.0973790099999999,,,,,41.315513,-105.583207,2023,5,30,22
West,Enzi-STEM,2023-05-30T23:00:00,144.23,0.3642256,,,0.0995186999999999,,,,,41.315513,-105.583207,2023,5,30,23
West,Enzi-STEM,2023-05-31T00:00:00,141.1868,0.4039420999999999,,,0.0974188919999999,,,,,41.315513,-105.583207,2023,5,31,0
West,Enzi-STEM,2023-05-31T01:00:00,142.1456,0.3795303,,,0.0980804639999999,,,,,41.315513,-105.583207,2023,5,31,1
West,Enzi-STEM,2023-05-31T02:00:00,145.692,0.4438479999999999,,,0.10052748,,,,,41.315513,-105.583207,2023,5,31,2
West,Enzi-STEM,2023-05-31T03:00:00,142.77820000000003,0.3847552,,,0.098516958,,,,,41.315513,-105.583207,2023,5,31,3
West,Enzi-STEM,2023-05-31T04:00:00,140.1199,0.3669714,,,0.096682731,,,,,41.315513,-105.583207,2023,5,31,4
West,Enzi-STEM,2023-05-31T05:00:00,150.7858,0.4225300999999999,,,0.1040422019999999,,,,,41.315513,-105.583207,2023,5,31,5
West,Enzi-STEM,2023-05-31T06:00:00,167.4761,0.6019804999999999,,,0.1155585089999999,,,,,41.315513,-105.583207,2023,5,31,6
West,Enzi-STEM,2023-05-31T07:00:00,174.79,0.5034457999999999,,,0.1206050999999999,,,,,41.315513,-105.583207,2023,5,31,7
West,Enzi-STEM,2023-05-31T08:00:00,174.1457,0.3222977,,,0.120160533,,,,,41.315513,-105.583207,2023,5,31,8
West,Enzi-STEM,2023-05-31T09:00:00,178.6527,0.2933525999999999,,,0.123270363,,,,,41.315513,-105.583207,2023,5,31,9
West,Enzi-STEM,2023-05-31T10:00:00,173.5308,0.3119424,,,0.1197362519999999,,,,,41.315513,-105.583207,2023,5,31,10
West,Enzi-STEM,2023-05-31T11:00:00,174.3855,0.2547690999999999,,,0.120325995,,,,,41.315513,-105.583207,2023,5,31,11
West,Enzi-STEM,2023-05-31T12:00:00,165.2355,0.3413775999999999,,,0.1140124949999999,,,,,41.315513,-105.583207,2023,5,31,12
West,Enzi-STEM,2023-05-31T13:00:00,171.4975,0.2500516,,,0.118333275,,,,,41.315513,-105.583207,2023,5,31,13
West,Enzi-STEM,2023-05-31T14:00:00,171.6662,0.3251115999999999,,,0.118449678,,,,,41.315513,-105.583207,2023,5,31,14
West,Enzi-STEM,2023-05-31T15:00:00,168.0859,0.2977134,,,0.115979271,,,,,41.315513,-105.583207,2023,5,31,15
West,Enzi-STEM,2023-05-31T16:00:00,161.9095,0.3062832,,,0.111717555,,,,,41.315513,-105.583207,2023,5,31,16
West,Enzi-STEM,2023-05-31T17:00:00,161.6689,0.2999475,,,0.111551541,,,,,41.315513,-105.583207,2023,5,31,17
West,Enzi-STEM,2023-05-31T18:00:00,163.9687,0.2744163,,,0.113138403,,,,,41.315513,-105.583207,2023,5,31,18
West,Enzi-STEM,2023-05-31T19:00:00,160.6283,0.3118087,,,0.1108335269999999,,,,,41.315513,-105.583207,2023,5,31,19
West,Enzi-STEM,2023-05-31T20:00:00,162.35379999999998,0.3320414,,,0.1120241219999999,,,,,41.315513,-105.583207,2023,5,31,20
West,Enzi-STEM,2023-05-31T21:00:00,158.7837,0.3948234,,,0.109560753,,,,,41.315513,-105.583207,2023,5,31,21
West,Enzi-STEM,2023-05-31T22:00:00,139.20229999999998,0.3692351,,,0.0960495869999999,,,,,41.315513,-105.583207,2023,5,31,22
West,Enzi-STEM,2023-05-31T23:00:00,142.471,0.3643478,,,0.09830499,,,,,41.315513,-105.583207,2023,5,31,23
West,Enzi-STEM,2023-06-01T00:00:00,139.348,0.3373972,,,0.09615012,,,,,41.315513,-105.583207,2023,6,1,0
West,Enzi-STEM,2023-06-01T01:00:00,140.2486,0.3372540999999999,,,0.096771534,,,,,41.315513,-105.583207,2023,6,1,1
West,Enzi-STEM,2023-06-01T02:00:00,140.39229999999998,0.3836822,,,0.0968706869999999,,,,,41.315513,-105.583207,2023,6,1,2
West,Enzi-STEM,2023-06-01T03:00:00,145.4383,0.3972707,,,0.100352427,,,,,41.315513,-105.583207,2023,6,1,3
West,Enzi-STEM,2023-06-01T04:00:00,143.98520000000002,0.3730817,,,0.099349788,,,,,41.315513,-105.583207,2023,6,1,4
West,Enzi-STEM,2023-06-01T05:00:00,151.3644,0.4164002,,,0.1044414359999999,,,,,41.315513,-105.583207,2023,6,1,5
West,Enzi-STEM,2023-06-01T06:00:00,159.59779999999998,0.4945113,,,0.1101224819999999,,,,,41.315513,-105.583207,2023,6,1,6
West,Enzi-STEM,2023-06-01T07:00:00,169.1691,0.4155157,,,0.1167266789999999,,,,,41.315513,-105.583207,2023,6,1,7
West,Enzi-STEM,2023-06-01T08:00:00,167.8686,0.3107731999999999,,,0.1158293339999999,,,,,41.315513,-105.583207,2023,6,1,8
West,Enzi-STEM,2023-06-01T09:00:00,169.6399,0.2475301,,,0.117051531,,,,,41.315513,-105.583207,2023,6,1,9
West,Enzi-STEM,2023-06-01T10:00:00,162.1113,0.3156467,,,0.111856797,,,,,41.315513,-105.583207,2023,6,1,10
West,Enzi-STEM,2023-06-01T11:00:00,174.2716,0.3306062,,,0.120247404,,,,,41.315513,-105.583207,2023,6,1,11
West,Enzi-STEM,2023-06-01T12:00:00,178.2484,0.2849439,,,0.122991396,,,,,41.315513,-105.583207,2023,6,1,12
West,Enzi-STEM,2023-06-01T13:00:00,176.0611,0.3076785999999999,,,0.121482159,,,,,41.315513,-105.583207,2023,6,1,13
West,Enzi-STEM,2023-06-01T14:00:00,171.9349,0.3387344,,,0.1186350809999999,,,,,41.315513,-105.583207,2023,6,1,14
West,Enzi-STEM,2023-06-01T15:00:00,171.7388,0.3140674,,,0.1184997719999999,,,,,41.315513,-105.583207,2023,6,1,15
West,Enzi-STEM,2023-06-01T16:00:00,158.3469,0.2698879,,,0.109259361,,,,,41.315513,-105.583207,2023,6,1,16
West,Enzi-STEM,2023-06-01T17:00:00,160.17270000000002,0.3554407999999999,,,0.110519163,,,,,41.315513,-105.583207,2023,6,1,17
West,Enzi-STEM,2023-06-01T18:00:00,156.7135,0.4524405999999999,,,0.108132315,,,,,41.315513,-105.583207,2023,6,1,18
West,Enzi-STEM,2023-06-01T19:00:00,162.7059,0.3994906,,,0.112267071,,,,,41.315513,-105.583207,2023,6,1,19
West,Enzi-STEM,2023-06-01T20:00:00,161.5387,0.3898125999999999,,,0.111461703,,,,,41.315513,-105.583207,2023,6,1,20
West,Enzi-STEM,2023-06-01T21:00:00,163.68460000000002,0.3938463,,,0.112942374,,,,,41.315513,-105.583207,2023,6,1,21
West,Enzi-STEM,2023-06-01T22:00:00,139.5874,0.3825068,,,0.096315306,,,,,41.315513,-105.583207,2023,6,1,22
West,Enzi-STEM,2023-06-01T23:00:00,140.21529999999998,0.3687112999999999,,,0.0967485569999999,,,,,41.315513,-105.583207,2023,6,1,23
West,Enzi-STEM,2023-06-02T00:00:00,140.9711,0.3406126,,,0.097270059,,,,,41.315513,-105.583207,2023,6,2,0
West,Enzi-STEM,2023-06-02T01:00:00,141.5739,0.3950437,,,0.097685991,,,,,41.315513,-105.583207,2023,6,2,1
West,Enzi-STEM,2023-06-02T02:00:00,144.7618,0.4158562,,,0.099885642,,,,,41.315513,-105.583207,2023,6,2,2
West,Enzi-STEM,2023-06-02T03:00:00,157.726,0.4399745999999999,,,0.10883094,,,,,41.315513,-105.583207,2023,6,2,3
West,Enzi-STEM,2023-06-02T04:00:00,143.8126,0.3894749999999999,,,0.099230694,,,,,41.315513,-105.583207,2023,6,2,4
West,Enzi-STEM,2023-06-02T05:00:00,147.7909,0.4396417999999999,,,0.1019757209999999,,,,,41.315513,-105.583207,2023,6,2,5
West,Enzi-STEM,2023-06-02T06:00:00,164.4553,0.509222,,,0.1134741569999999,,,,,41.315513,-105.583207,2023,6,2,6
West,Enzi-STEM,2023-06-02T07:00:00,163.75979999999998,0.5448966999999999,,,0.1129942619999999,,,,,41.315513,-105.583207,2023,6,2,7
West,Enzi-STEM,2023-06-02T08:00:00,175.2249,0.4480492,,,0.1209051809999999,,,,,41.315513,-105.583207,2023,6,2,8
West,Enzi-STEM,2023-06-02T09:00:00,170.0683,0.4146904999999999,,,0.117347127,,,,,41.315513,-105.583207,2023,6,2,9
West,Enzi-STEM,2023-06-02T10:00:00,166.1975,0.4979081999999999,,,0.114676275,,,,,41.315513,-105.583207,2023,6,2,10
West,Enzi-STEM,2023-06-02T11:00:00,177.16570000000002,0.3975561999999999,,,0.122244333,,,,,41.315513,-105.583207,2023,6,2,11
West,Enzi-STEM,2023-06-02T12:00:00,163.54860000000002,0.3202425,,,0.112848534,,,,,41.315513,-105.583207,2023,6,2,12
West,Enzi-STEM,2023-06-02T13:00:00,178.1355,0.3172581,,,0.122913495,,,,,41.315513,-105.583207,2023,6,2,13
West,Enzi-STEM,2023-06-02T14:00:00,161.002,0.2838119,,,0.11109138,,,,,41.315513,-105.583207,2023,6,2,14
West,Enzi-STEM,2023-06-02T15:00:00,153.4737,0.2827743,,,0.105896853,,,,,41.315513,-105.583207,2023,6,2,15
West,Enzi-STEM,2023-06-02T16:00:00,157.0712,0.2841522999999999,,,0.1083791279999999,,,,,41.315513,-105.583207,2023,6,2,16
West,Enzi-STEM,2023-06-02T17:00:00,159.6799,0.3639394,,,0.110179131,,,,,41.315513,-105.583207,2023,6,2,17
West,Enzi-STEM,2023-06-02T18:00:00,176.526,0.4169014,,,0.12180294,,,,,41.315513,-105.583207,2023,6,2,18
West,Enzi-STEM,2023-06-02T19:00:00,160.5518,0.3695214,,,0.1107807419999999,,,,,41.315513,-105.583207,2023,6,2,19
West,Enzi-STEM,2023-06-02T20:00:00,163.204,0.3666658,,,0.11261076,,,,,41.315513,-105.583207,2023,6,2,20
West,Enzi-STEM,2023-06-02T21:00:00,156.3919,0.4261402999999999,,,0.1079104109999999,,,,,41.315513,-105.583207,2023,6,2,21
West,Enzi-STEM,2023-06-02T22:00:00,144.6369,0.4299872999999999,,,0.0997994609999999,,,,,41.315513,-105.583207,2023,6,2,22
West,Enzi-STEM,2023-06-02T23:00:00,149.7495,0.3787579,,,0.103327155,,,,,41.315513,-105.583207,2023,6,2,23
West,Enzi-STEM,2023-06-03T00:00:00,140.061,0.3785084999999999,,,0.09664209,,,,,41.315513,-105.583207,2023,6,3,0
West,Enzi-STEM,2023-06-03T01:00:00,147.6601,0.3711622999999999,,,0.1018854689999999,,,,,41.315513,-105.583207,2023,6,3,1
West,Enzi-STEM,2023-06-03T02:00:00,141.3158,0.3865414,,,0.097507902,,,,,41.315513,-105.583207,2023,6,3,2
West,Enzi-STEM,2023-06-03T03:00:00,141.9661,0.4086825999999999,,,0.097956609,,,,,41.315513,-105.583207,2023,6,3,3
West,Enzi-STEM,2023-06-03T04:00:00,159.57229999999998,0.4654897999999999,,,0.1101048869999999,,,,,41.315513,-105.583207,2023,6,3,4
West,Enzi-STEM,2023-06-03T05:00:00,144.4923,0.4915267,,,0.099699687,,,,,41.315513,-105.583207,2023,6,3,5
West,Enzi-STEM,2023-06-03T06:00:00,143.1835,0.4643622999999999,,,0.098796615,,,,,41.315513,-105.583207,2023,6,3,6
West,Enzi-STEM,2023-06-03T07:00:00,140.017,0.3552267,,,0.0966117299999999,,,,,41.315513,-105.583207,2023,6,3,7
West,Enzi-STEM,2023-06-03T08:00:00,158.823,0.5465165999999999,,,0.10958787,,,,,41.315513,-105.583207,2023,6,3,8
West,Enzi-STEM,2023-06-03T09:00:00,157.90920000000003,0.4293737999999999,,,0.108957348,,,,,41.315513,-105.583207,2023,6,3,9
West,Enzi-STEM,2023-06-03T10:00:00,156.0962,0.3715669,,,0.107706378,,,,,41.315513,-105.583207,2023,6,3,10
West,Enzi-STEM,2023-06-03T11:00:00,152.0398,0.3092034999999999,,,0.104907462,,,,,41.315513,-105.583207,2023,6,3,11
West,Enzi-STEM,2023-06-03T12:00:00,159.47039999999998,0.3180307999999999,,,0.1100345759999999,,,,,41.315513,-105.583207,2023,6,3,12
West,Enzi-STEM,2023-06-03T13:00:00,160.3715,0.3003782,,,0.110656335,,,,,41.315513,-105.583207,2023,6,3,13
West,Enzi-STEM,2023-06-03T14:00:00,161.6442,0.321025,,,0.111534498,,,,,41.315513,-105.583207,2023,6,3,14
West,Enzi-STEM,2023-06-03T15:00:00,153.97420000000002,0.3106277,,,0.106242198,,,,,41.315513,-105.583207,2023,6,3,15
West,Enzi-STEM,2023-06-03T16:00:00,154.317,0.3013002,,,0.10647873,,,,,41.315513,-105.583207,2023,6,3,16
West,Enzi-STEM,2023-06-03T17:00:00,138.1862,0.2815583,,,0.095348478,,,,,41.315513,-105.583207,2023,6,3,17
West,Enzi-STEM,2023-06-03T18:00:00,136.6588,0.3087789,,,0.094294572,,,,,41.315513,-105.583207,2023,6,3,18
West,Enzi-STEM,2023-06-03T19:00:00,135.63170000000002,0.3467099999999999,,,0.093585873,,,,,41.315513,-105.583207,2023,6,3,19
West,Enzi-STEM,2023-06-03T20:00:00,140.0099,0.3644436,,,0.0966068309999999,,,,,41.315513,-105.583207,2023,6,3,20
West,Enzi-STEM,2023-06-03T21:00:00,137.8638,0.3306438,,,0.0951260219999999,,,,,41.315513,-105.583207,2023,6,3,21
West,Enzi-STEM,2023-06-03T22:00:00,138.9898,0.3549705999999999,,,0.095902962,,,,,41.315513,-105.583207,2023,6,3,22
West,Enzi-STEM,2023-06-03T23:00:00,135.8708,0.3388004,,,0.093750852,,,,,41.315513,-105.583207,2023,6,3,23
West,Enzi-STEM,2023-06-04T00:00:00,136.85420000000002,0.3898012999999999,,,0.094429398,,,,,41.315513,-105.583207,2023,6,4,0
West,Enzi-STEM,2023-06-04T01:00:00,138.1653,0.3461989,,,0.095334057,,,,,41.315513,-105.583207,2023,6,4,1
West,Enzi-STEM,2023-06-04T02:00:00,144.8415,0.3399439999999999,,,0.0999406349999999,,,,,41.315513,-105.583207,2023,6,4,2
West,Enzi-STEM,2023-06-04T03:00:00,138.2915,0.3370313,,,0.095421135,,,,,41.315513,-105.583207,2023,6,4,3
West,Enzi-STEM,2023-06-04T04:00:00,139.3265,0.3473144,,,0.096135285,,,,,41.315513,-105.583207,2023,6,4,4
West,Enzi-STEM,2023-06-04T05:00:00,135.7409,0.4139557,,,0.093661221,,,,,41.315513,-105.583207,2023,6,4,5
West,Enzi-STEM,2023-06-04T06:00:00,147.756,0.3925877,,,0.10195164,,,,,41.315513,-105.583207,2023,6,4,6
West,Enzi-STEM,2023-06-04T07:00:00,137.33329999999998,0.3502823,,,0.0947599769999999,,,,,41.315513,-105.583207,2023,6,4,7
West,Enzi-STEM,2023-06-04T08:00:00,150.25650000000002,0.4783692,,,0.103676985,,,,,41.315513,-105.583207,2023,6,4,8
West,Enzi-STEM,2023-06-04T09:00:00,157.5095,0.5133120999999999,,,0.108681555,,,,,41.315513,-105.583207,2023,6,4,9
West,Enzi-STEM,2023-06-04T10:00:00,154.8363,0.4364053,,,0.1068370469999999,,,,,41.315513,-105.583207,2023,6,4,10
West,Enzi-STEM,2023-06-04T11:00:00,158.4033,0.4417489,,,0.109298277,,,,,41.315513,-105.583207,2023,6,4,11
West,Enzi-STEM,2023-06-04T12:00:00,156.89470000000003,0.4357777,,,0.108257343,,,,,41.315513,-105.583207,2023,6,4,12
West,Enzi-STEM,2023-06-04T13:00:00,153.123,0.3755254999999999,,,0.1056548699999999,,,,,41.315513,-105.583207,2023,6,4,13
West,Enzi-STEM,2023-06-04T14:00:00,152.7816,0.3410034,,,0.1054193039999999,,,,,41.315513,-105.583207,2023,6,4,14
West,Enzi-STEM,2023-06-04T15:00:00,145.9489,0.3388547999999999,,,0.100704741,,,,,41.315513,-105.583207,2023,6,4,15
West,Enzi-STEM,2023-06-04T16:00:00,150.8568,0.2962608,,,0.1040911919999999,,,,,41.315513,-105.583207,2023,6,4,16
West,Enzi-STEM,2023-06-04T17:00:00,138.435,0.2652429,,,0.09552015,,,,,41.315513,-105.583207,2023,6,4,17
West,Enzi-STEM,2023-06-04T18:00:00,148.5576,0.3141177,,,0.102504744,,,,,41.315513,-105.583207,2023,6,4,18
West,Enzi-STEM,2023-06-04T19:00:00,141.23970000000003,0.3055695999999999,,,0.097455393,,,,,41.315513,-105.583207,2023,6,4,19
West,Enzi-STEM,2023-06-04T20:00:00,139.1809,0.3837122999999999,,,0.096034821,,,,,41.315513,-105.583207,2023,6,4,20
West,Enzi-STEM,2023-06-04T21:00:00,140.0259,0.5030732,,,0.096617871,,,,,41.315513,-105.583207,2023,6,4,21
West,Enzi-STEM,2023-06-04T22:00:00,145.2938,0.450133,,,0.100252722,,,,,41.315513,-105.583207,2023,6,4,22
West,Enzi-STEM,2023-06-04T23:00:00,153.8554,0.4315707,,,0.106160226,,,,,41.315513,-105.583207,2023,6,4,23
West,Enzi-STEM,2023-06-05T00:00:00,139.7519,0.4186468,,,0.096428811,,,,,41.315513,-105.583207,2023,6,5,0
West,Enzi-STEM,2023-06-05T01:00:00,144.8704,0.4507844,,,0.0999605759999999,,,,,41.315513,-105.583207,2023,6,5,1
West,Enzi-STEM,2023-06-05T02:00:00,143.58620000000002,0.4268177999999999,,,0.099074478,,,,,41.315513,-105.583207,2023,6,5,2
West,Enzi-STEM,2023-06-05T03:00:00,142.9898,0.4068144,,,0.0986629619999999,,,,,41.315513,-105.583207,2023,6,5,3
West,Enzi-STEM,2023-06-05T04:00:00,150.7138,0.3973152,,,0.1039925219999999,,,,,41.315513,-105.583207,2023,6,5,4
West,Enzi-STEM,2023-06-05T05:00:00,144.07,0.3922478,,,0.0994082999999999,,,,,41.315513,-105.583207,2023,6,5,5
West,Enzi-STEM,2023-06-05T06:00:00,162.6277,0.528899,,,0.112213113,,,,,41.315513,-105.583207,2023,6,5,6
West,Enzi-STEM,2023-06-05T07:00:00,168.0765,0.4454984,,,0.115972785,,,,,41.315513,-105.583207,2023,6,5,7
West,Enzi-STEM,2023-06-05T08:00:00,163.547,0.3990257,,,0.11284743,,,,,41.315513,-105.583207,2023,6,5,8
West,Enzi-STEM,2023-06-05T09:00:00,179.9857,0.3028992,,,0.124190133,,,,,41.315513,-105.583207,2023,6,5,9
West,Enzi-STEM,2023-06-05T10:00:00,176.7289,0.2699729999999999,,,0.121942941,,,,,41.315513,-105.583207,2023,6,5,10
West,Enzi-STEM,2023-06-05T11:00:00,168.6753,0.3456393,,,0.1163859569999999,,,,,41.315513,-105.583207,2023,6,5,11
West,Enzi-STEM,2023-06-05T12:00:00,170.9342,0.3482531,,,0.117944598,,,,,41.315513,-105.583207,2023,6,5,12
West,Enzi-STEM,2023-06-05T13:00:00,169.467,0.3110854,,,0.11693223,,,,,41.315513,-105.583207,2023,6,5,13
West,Enzi-STEM,2023-06-05T14:00:00,175.556,0.2987947999999999,,,0.12113364,,,,,41.315513,-105.583207,2023,6,5,14
West,Enzi-STEM,2023-06-05T15:00:00,166.9927,0.2931349,,,0.115224963,,,,,41.315513,-105.583207,2023,6,5,15
West,Enzi-STEM,2023-06-05T16:00:00,162.0616,0.3613933,,,0.1118225039999999,,,,,41.315513,-105.583207,2023,6,5,16
West,Enzi-STEM,2023-06-05T17:00:00,160.82170000000002,0.3610521,,,0.110966973,,,,,41.315513,-105.583207,2023,6,5,17
West,Enzi-STEM,2023-06-05T18:00:00,163.98010000000002,0.4481912999999999,,,0.113146269,,,,,41.315513,-105.583207,2023,6,5,18
West,Enzi-STEM,2023-06-05T19:00:00,173.4405,0.3693362999999999,,,0.1196739449999999,,,,,41.315513,-105.583207,2023,6,5,19
West,Enzi-STEM,2023-06-05T20:00:00,157.1513,0.3181394,,,0.1084343969999999,,,,,41.315513,-105.583207,2023,6,5,20
West,Enzi-STEM,2023-06-05T21:00:00,162.6429,0.356239,,,0.1122236009999999,,,,,41.315513,-105.583207,2023,6,5,21
West,Enzi-STEM,2023-06-05T22:00:00,144.8426,0.3097935,,,0.099941394,,,,,41.315513,-105.583207,2023,6,5,22
West,Enzi-STEM,2023-06-05T23:00:00,138.19729999999998,0.2861039,,,0.0953561369999999,,,,,41.315513,-105.583207,2023,6,5,23
West,Enzi-STEM,2023-06-06T00:00:00,153.46710000000002,0.3455782,,,0.105892299,,,,,41.315513,-105.583207,2023,6,6,0
West,Enzi-STEM,2023-06-06T01:00:00,140.2464,0.4091047,,,0.0967700159999999,,,,,41.315513,-105.583207,2023,6,6,1
West,Enzi-STEM,2023-06-06T02:00:00,139.6276,0.4282917999999999,,,0.096343044,,,,,41.315513,-105.583207,2023,6,6,2
West,Enzi-STEM,2023-06-06T03:00:00,137.4836,0.4604277,,,0.0948636839999999,,,,,41.315513,-105.583207,2023,6,6,3
West,Enzi-STEM,2023-06-06T04:00:00,151.2067,0.5035689,,,0.104332623,,,,,41.315513,-105.583207,2023,6,6,4
West,Enzi-STEM,2023-06-06T05:00:00,147.62320000000005,0.4452766999999999,,,0.101860008,,,,,41.315513,-105.583207,2023,6,6,5
West,Enzi-STEM,2023-06-06T06:00:00,163.5518,0.5334914,,,0.1128507419999999,,,,,41.315513,-105.583207,2023,6,6,6
West,Enzi-STEM,2023-06-06T07:00:00,169.70610000000002,0.4787852999999999,,,0.117097209,,,,,41.315513,-105.583207,2023,6,6,7
West,Enzi-STEM,2023-06-06T08:00:00,169.0859,0.3369997999999999,,,0.116669271,,,,,41.315513,-105.583207,2023,6,6,8
West,Enzi-STEM,2023-06-06T09:00:00,177.5919,0.3542174999999999,,,0.122538411,,,,,41.315513,-105.583207,2023,6,6,9
