bldgname,ts,chiller PowerScout.AV-9030 (Power factor),chiller PowerScout.AV-1030 (KW),powerScout 24.AV-69030 (Power factor),powerScout 24.AV-61030 (KW),HVAC Lab.CHWDP-SP (psi),HVAC Lab.CLG-O (%),HVAC Lab.CHWP-O (%),HVAC Lab.CHWR-T (F),HVAC Lab.CHWS-T (F),HVAC Lab.CHW-F (gpm),HVAC Lab.CHW-DP (psi),HVAC Lab.OA-T (F),Supply Air Ebtron.AI-2,Supply Air Ebtron.AI-1,HVAC Lab.DA1-P (in H2O),HVAC Lab.MA-T (F),VAV-7.ZN-T (F),HVAC Lab.DA-T (F),VAV-3.ZN-T (F),HVAC Lab.HWS-T (F),VAV-2.ZN-T (F),Relief Air Ebtron.AI-1,Relief Air Ebtron.AI-2,VAV-1.ZN-T (F),HVAC Lab.PH-T (F),Outside Air Ebtron.AI-1,Outside Air Ebtron.AI-2,VAV-5.ZN-T (F),HVAC Lab.PHWS-T (F),VAV-4.ZN-T (F),VAV-6.ZN-T (F),HVAC Lab.PHW-F (gpm),HVAC Lab.PHWR-T (F),VAV-7.HTG-O (%),VAV-4.DPR-O (%),HVAC Lab.STM-O (%),HVAC Lab.MAD-O (%),VAV-5.DPR-O (%),HVAC Lab.SF-O (%),VAV-1.HTG-O (%),VAV-3.HTG-O (%),HVAC Lab.PH-O (%),VAV-5.HTG-O (%),VAV-3.DPR-O (%),VAV-6.DPR-O (%),VAV-2.HTG-O (%),VAV-6.HTG-O (%),HVAC Lab.EAD-O (%),VAV-4.HTG-O (%),VAV-7.DPR-O (%),VAV-1.DPR-O (%),VAV-2.DPR-O (%),VAV-2.EFFHTG-SP (F),VAV-3.SA-F (cfm),VAV-3.ZN-SP (F),VAV-1.ZN-SP (F),VAV-4.CLG-MAXFLOW (cfm),VAV-4.EFFCLG-SP (F),VAV-5.EFFCLG-SP (F),VAV-7.EFFHTG-SP (F),VAV-7.EFFCLG-SP (F),VAV-4.SAFLOW-SP (cfm),VAV-4.ZN-SP (F),VAV-6.SAFLOW-SP (cfm),VAV-2.SAFLOW-SP (cfm),VAV-4.EFFHTG-SP (F),HVAC Lab.DAT-SP (F),VAV-2.SA-F (cfm),VAV-3.EFFHTG-SP (F),VAV-2.EFFCLG-SP (F),VAV-6.EFFCLG-SP (F),VAV-1.SA-F (cfm),HVAC Lab.DAP-SP (in. WC),VAV-5.EFFHTG-SP (F),VAV-4.SA-F (cfm),VAV-5.SAFLOW-SP (cfm),HVAC Lab.EFFDAT-SP (F),VAV-7.SAFLOW-SP (cfm),HVAC Lab.MOAFLOW-SP (cfm),VAV-6.ZN-SP (F),VAV-1.SAFLOW-SP (cfm),VAV-3.EFFCLG-SP (F),VAV-5.SA-F (cfm),VAV-4.HTGOCC-MINFLOW (cfm),VAV-1.EFFHTG-SP (F),HVAC Lab.HTGOATLOCKOUT-SP,HVAC Lab.ECONSWO-SP (F),VAV-6.SA-F (cfm),VAV-4.CLGOCC-MINFLOW (cfm),VAV-6.EFFHTG-SP (F),VAV-1.EFFCLG-SP (F),VAV-3.SAFLOW-SP (cfm),VAV-5.ZN-SP (F),VAV-7.SA-F (cfm),VAV-2.ZN-SP (cfm),PowerScout 24.AV-29030,PowerScout 24.AV-1030,PowerScout 24.AV-9030,PowerScout 24.AV-21030,PowerScout 24.AV-45030,PowerScout 24.AV-49150,PowerScout 24.AV-41160,PowerScout 24.AV-42000,HWS-kBTU (kBTU),HVAC Lab.OA-F (cfm),HVAC Lab.DA-F (cfm),HVAC Lab.HWS-DT (F),HVAC Lab.RLF-F (cfm),HVAC Lab.HWS-Q (Btuh),dif_PHT_DAT (F),HW_delta_T (F),Metasys-OAT(F),OperationStatus,OperationStatusHWPump,PHW-F,DA-F,VAV-2HTG-O,VAV-2DPR-O,total_heat (kw),total_ele (kw),HWP_power(kw),Fan_power(kw),Chiller_power(kw),CWPump_power(kw),NCDC_OAT
hvaclab,2/18/2020 3:01,0.777094841,1.483635187,0.357606471,0.225720614,10,0,99.68544006,69.11391449,70.44358063,-0.000253171,-3.119614601,28.27619362,69.20931244,0,0.001395989,43.59830856,73.58024597,67.9100647,63.5372467,82.2545929,68.08512115,74.99007416,30.88636017,67.42735291,63.2173233,35.94004059,27.34854317,64.02536011,99.77825165,64.99560547,70.04710388,-0.228169069,98.35884857,0.088694796,0,0,0,0,0,0,0,0.425564766,0,0,0,0,0,0,0,0,0,0,61,20.51936531,68.20005035,72,230,82,82,61,82,0,72,0,0,61,69.91880035,22.1420002,61,82,82,22.12323189,2.25,61,10.18250465,0,70,0,125,72,0,82,4.001249313,250,61,60,68,14.40773678,250,61,82,0,68,7.006379128,71.98999786,0.246161655,0.07067509,0.484157145,0.031468023,0.002069045,0.027672745,0.003770904,7843.510742,311096.6563,36.43231201,0,1.693000793,71.5062027,-173.8306885,-4.692741394,1.419403076,28.27619362,0,0,-0.228169069,0,0,0,0,1.275608472,0.03421785,0.007746221,1.15292525,0.080719152,5
hvaclab,2/18/2020 4:01,0.776782215,1.479604006,0.338735789,0.226175025,10,0,99.68544006,68.81672668,69.84713745,-0.000253171,-3.119614601,26.32659721,68.83863068,0,0.001395989,42.40354538,73.28118134,67.31228638,63.23701859,82.55324554,67.48005676,77.10385895,29.10498238,67.12205505,62.62225723,43.06928253,24.92298126,63.72457123,96.1831131,64.69818115,69.74946594,-0.246849209,94.75863647,0.088694796,0,0,0,0,0,0,0,0.425564766,0,0,0,0,0,0,0,0,0,0,61,20.51936531,68.20005035,72,230,82,82,61,82,0,72,0,0,61,69.91880035,22.1420002,61,82,82,22.12323189,2.25,61,10.18250465,0,70,0,125,72,0,82,4.001249313,250,61,60,68,14.40773678,250,61,82,0,68,7.006379128,71.98999786,0.248543262,0.067082658,0.472423583,0.030759538,0.002679659,0.028373703,0.003874773,7844.020508,311096.6563,41.86493683,0,1.455429077,77.59529114,-161.6721954,-4.690029144,1.424476624,26.32659721,0,0,-0.246849209,0,0,0,0,1.265280158,0.03169143,0.007645076,1.149330076,0.076613576,4
hvaclab,2/18/2020 5:01,0.779000819,1.49453795,0.333819956,0.2278025,10,0,99.68544006,68.22181702,69.5500412,-0.000253171,-3.119614601,24.75551414,65.91033173,849.543396,2.277427912,60.52199554,73.28118134,64.42176819,62.63275909,80.04956818,67.17812347,68.17060089,28.63284492,66.51765442,61.7381897,73.1164093,22.58355141,63.42205048,81.48084259,64.39396667,69.44495392,13.64363194,82.60057831,0.088694796,43.74966431,9.583333015,4.166666985,26.89173317,83.87327576,100,100,0.425564766,89.28653717,33.52938461,34.03581238,87.27542114,46.64579391,4.166666985,100,26.67398071,28.32539558,41.62480164,69.98999786,352.4208069,68.20005035,72,230,74,70,70,74,230,72,150,150,70,69.91880035,153.5892334,66.20005035,73.98999786,74,238.6403961,2.25,66,209.9011841,65,70,150,125,72,250,70.20005035,71.98156738,250,70,60,68,140.8050537,250,70,74,350,68,150.3869934,71.98999786,0.581723928,3.862014771,0.805353284,7.230611801,0.003719834,0.024253231,0.00326933,7844.54248,311096.6563,69.29301453,1844.99353,-1.153488159,69.39385986,-7081.996094,-2.683578491,-1.119735718,24.75551414,1,1,13.64363194,1844.99353,87.27542114,41.62480164,-2.238118883,8.556797487,3.110286278,4.206219902,1.164246286,0.07604502,1
hvaclab,2/18/2020 6:01,0.778693855,1.451887608,0.337231934,0.212082401,10,0,99.68544006,68.81886292,69.84951782,-0.000253171,-3.119614601,17.06844139,72.05218506,872.3319092,2.253350258,72.24237061,72.9786377,70.67655945,67.32680511,181.412796,70.4167099,86.33728027,29.19138908,70.55314636,71.20817566,120.8720627,18.40677071,65.58727264,182.0313263,67.14673615,70.64680481,10.4592638,181.5727997,0.088694796,44.9048996,0,10.48720169,30.1531353,84.72829437,47.91987991,1.890380383,6.401156425,100,33.52938461,34.03581238,47.8748703,0,10.48720169,100,27.70962906,29.4478569,42.74468613,69.98999786,352.4208069,68.20005035,72,230,74,70,70,74,230,72,150,150,70,69.91880035,153.5892334,66.20005035,73.98999786,74,246.8876801,2.25,66,209.9011841,65,70,150,125,72,250,70.20005035,71.98156738,250,70,60,68,140.8050537,250,70,74,350,68,150.3869934,71.98999786,0.579019845,3.373168468,0.789248526,7.709667206,0.003206833,0.02911911,0.003910411,7845.077637,311152.0313,121.3420334,1899.304443,0.458526611,90.1367569,2158.132813,0.531616211,0.458526611,17.06844139,1,1,10.4592638,1899.304443,47.8748703,42.74468613,0.70259214,8.328415465,2.662268242,4.464050307,1.130575958,0.071520958,2
hvaclab,2/18/2020 7:01,0.776645243,1.482668877,0.344033003,0.208693549,10,0,99.68544006,69.41867065,69.84951782,-0.000253171,-3.119614601,17.11031342,70.58040619,877.6517944,2.252012253,70.45069122,72.9786377,69.48513794,66.42208862,135.3988495,70.72952271,75.35971832,28.17213249,69.94484711,69.41105652,110.9466095,19.54945755,65.88643646,138.0604248,68.04250336,70.9440155,10.44079781,131.8920898,0.088694796,44.9048996,18.90918541,10.96601486,30.1531353,84.72829437,53.94834137,0,18.17503357,100,33.52938461,34.03581238,29.1911087,0,10.96601486,100,27.70962906,29.4478569,42.74468613,69.98999786,352.4208069,68.20005035,72,230,74,70,70,74,230,72,150,150,70,69.91880035,153.5892334,66.20005035,73.98999786,74,246.8876801,2.25,66,209.9011841,65,70,150,125,72,250,70.20005035,71.98156738,250,70,60,68,140.8050537,250,70,74,350,68,150.3869934,71.98999786,0.588361502,3.440839767,0.791313589,7.628296852,0.003464833,0.015162015,0.002647301,7845.605957,311162.3125,121.7672195,1882.390381,6.26473999,75.35089874,29433.99805,-0.074081421,6.168334961,17.11031342,1,1,10.44079781,1882.390381,29.1911087,42.74468613,9.434942535,8.434284654,2.722783264,4.488196191,1.15150773,0.071797468,9
hvaclab,2/18/2020 8:01,0.775035679,1.502398849,0.347829819,0.224291921,10,0,99.68544006,70.01532745,70.44574738,-0.000253171,-3.119614601,19.70475578,71.36515808,865.3792725,2.257338285,71.64429474,72.9786377,70.09434509,67.32478333,175.0314484,70.12703705,63.18090057,32.71855164,70.55063629,70.34402466,147.3118439,21.72579384,66.8026886,178.7909241,68.94351959,70.9440155,7.085533142,170.0764465,0.088694796,44.9048996,12.41471672,18.03336906,30.1531353,84.72829437,0,0,16.8045578,37.7627182,33.52938461,34.03581238,17.74346352,0,18.03336906,100,27.70962906,29.4478569,42.74468613,69.98999786,352.4208069,68.20005035,72,230,74,70,70,74,230,72,150,150,70,69.91880035,153.5892334,66.20005035,73.98999786,74,246.8876801,2.25,66,209.9011841,65,70,150,125,72,250,70.20005035,71.98156738,250,70,60,68,140.8050537,250,70,74,350,68,150.3869934,71.98999786,0.571646094,3.214025021,0.77169174,7.414050102,0.002494962,0.024536595,0.00335273,7846.135254,311191.3125,79.65596771,1882.575562,8.488311768,49.78590393,27064.89648,0.249679565,8.714477539,19.70475578,1,1,7.085533142,1882.575562,17.74346352,42.74468613,9.045894395,7.960877474,2.480236559,4.238212784,1.164412712,0.078015418,16
hvaclab,2/18/2020 9:01,0.776590288,1.4702003,0.35123688,0.216439962,10,0,99.68544006,70.31310272,70.44574738,-0.000253171,-3.119614601,22.2973671,70.90625763,869.890564,2.249023676,71.347229,72.9786377,70.0941925,67.32478333,159.3016205,70.12703705,56.84515381,34.99991608,70.55063629,70.34402466,124.2917252,23.82654572,66.50508118,162.8491974,69.84433746,70.9440155,3.715730667,154.2727966,0.088694796,44.9048996,10.29253864,13.04857731,30.1531353,84.72829437,0,0,0.402602434,0,33.52938461,34.03581238,18.38233376,0,13.04857731,100,27.70962906,29.4478569,42.74468613,69.98999786,352.4208069,68.20005035,72,230,74,70,70,74,230,72,150,150,70,69.91880035,153.5892334,66.20005035,73.98999786,74,250.9094543,2.25,66,232.8566742,65,70,150,125,72,250,70.20005035,71.98156738,250,70,60,68,140.8050537,250,70,74,350,68,150.3869934,71.98999786,0.567027688,2.957723618,0.746412694,7.864159584,0.002427651,0.020869695,0.002874776,7846.671875,311201.1563,138.1980591,1897.561035,8.609970093,49.66957474,14396.54883,0.249832153,8.576400757,22.2973671,1,1,3.715730667,1897.561035,18.38233376,42.74468613,4.668602712,7.884643653,2.207682455,4.459196227,1.141743274,0.076021697,19
hvaclab,2/18/2020 10:01,0.777705729,1.488821268,0.35656333,0.219205484,10,0,99.68544006,70.61172485,70.74316406,-0.000253171,-3.119614601,24.60417366,71.04358673,872.855835,2.250264645,71.347229,72.9786377,70.0941925,67.62225342,154.0457611,70.12703705,62.10459518,35.69353867,70.55063629,70.34402466,137.4397278,26.06110954,66.50508118,156.1047668,70.44099426,71.24769592,3.665245771,154.8812866,0.088694796,44.9048996,10.55449963,15.07004356,30.1531353,84.72829437,0,0,0.402602434,0,33.52938461,34.03581238,18.92411613,0,15.07004356,82.93014526,27.70962906,29.4478569,42.74468613,69.98999786,352.4208069,68.20005035,72,230,74,70,70,74,230,72,150,150,70,69.91880035,153.5892334,66.20005035,73.98999786,74,250.9094543,2.25,66,232.8566742,65,70,150,125,72,250,70.20005035,71.98156738,250,70,60,68,140.8050537,250,70,74,350,68,150.3869934,71.98999786,0.556075454,2.924645901,0.74516201,7.198098183,0.002404722,0.01930033,0.002563416,7847.208008,311211.5313,150.1019592,1912.866455,1.349914551,60.11493301,2226.49585,0.249832153,1.223480225,24.60417366,1,1,3.665245771,1912.866455,18.92411613,42.74468613,0.656958113,7.418046198,2.179335018,4.002685713,1.15786483,0.078160637,24
hvaclab,2/18/2020 11:01,0.776783586,1.482711196,0.353515983,0.203937203,10,0,99.68544006,70.90925598,70.74316406,-0.000253171,-3.119614601,27.20065689,70.79924774,874.8450317,2.247484207,71.64433289,72.9786377,69.79743958,67.92893219,162.4160156,70.12703705,74.3588562,32.01295471,70.85611725,70.34402466,189.9297485,29.20265007,66.50508118,166.3444214,70.13434601,71.24769592,3.517470121,155.9932709,0.088694796,44.9048996,9.641745567,15.01778316,30.1531353,84.72829437,0,0,0.402602434,0,33.52938461,34.03581238,13.82754517,0,15.01778316,72.33605957,27.70962906,29.4478569,42.74468613,69.98999786,352.4208069,68.20005035,72,230,74,70,70,74,230,72,150,150,70,69.91880035,153.5892334,66.20005035,73.98999786,74,250.9094543,2.25,66,232.8566742,65,70,150,125,72,250,70.20005035,71.98156738,250,70,60,68,140.8050537,250,70,74,350,68,150.3869934,71.98999786,0.562642217,2.79467988,0.731424332,6.988584518,0.002673217,0.02705369,0.003475246,7847.733398,311222.7188,197.0433044,1909.275757,10.42008972,135.4635925,16493.56055,0.546585083,10.35115051,27.20065689,1,1,3.517470121,1909.275757,13.82754517,42.74468613,5.334044878,7.200010328,2.044096864,3.932072685,1.151745719,0.072095061,25
hvaclab,2/18/2020 12:01,0.778601825,1.479027867,0.350479424,0.226304039,10,0,99.68544006,70.90925598,71.04087067,-0.000253171,-3.119614601,28.72190285,70.8871994,870.3908691,2.247952223,71.64433289,72.9786377,70.09512329,68.17832947,151.3539581,70.12703705,73.15877533,33.97472763,70.85611725,70.34402466,179.5150452,30.18537712,66.50508118,157.6442108,70.73342896,70.9352951,0.30332166,142.0969849,0.088694796,44.9048996,9.051892281,16.93103027,30.1531353,84.72829437,0,0,0.402602434,0,33.52938461,34.03581238,0.069720209,0,16.93103027,26.25159264,28.75311661,29.4478569,42.74468613,69.98999786,352.4208069,68.20005035,72,230,74,70,70,74,230,72,150,150,70,69.91880035,153.5892334,66.20005035,73.98999786,74,250.9094543,2.25,66,232.8566742,65,70,150,125,72,250,70.20005035,71.98156738,250,70,60,68,140.8050537,250,70,74,350,68,150.3869934,71.98999786,0.568121314,2.695560932,0.718157768,7.35337162,0.003139797,0.0265413,0.003766225,7848.272461,311230.5313,164.6136169,1904.168823,16.44963074,59.53498459,2245.28833,0.248901367,15.54722595,28.72190285,1,1,0.30332166,1904.168823,0.069720209,42.74468613,0.69086622,7.344333877,1.935838023,4.177607148,1.151573797,0.079314909,26
hvaclab,2/18/2020 13:01,0.776716471,1.495133162,0.34965542,0.22355926,10,0,99.68544006,71.2062912,71.33985901,-0.000253171,-3.119614601,28.32385063,71.15257263,872.6951294,2.24799633,71.64433289,72.9786377,70.09606934,68.7951355,153.4134674,70.42976379,10.2478323,48.38214111,71.15724182,70.34402466,165.0138397,29.79190254,66.80347443,168.3942413,70.41693115,70.93980408,-0.333323717,132.0744934,0.088694796,44.9048996,0,14.86218739,30.1531353,84.72829437,0,0,0.402602434,0,33.52938461,34.03581238,0.069720209,0,14.86218739,16.84275055,28.75311661,29.4478569,42.74468613,69.98999786,352.4208069,68.20005035,72,230,74,70,70,74,230,72,150,150,70,69.91880035,153.5892334,66.20005035,73.98999786,74,250.9094543,2.25,66,232.8566742,65,70,150,125,72,250,70.20005035,71.98156738,250,70,60,68,140.8050537,250,70,74,350,68,150.3869934,71.98999786,0.574800193,2.692363262,0.715083957,7.834736824,0.002702899,0.028221719,0.0039102,7848.795898,311230.5313,164.2875519,1890.778442,36.29376221,7.689130306,-5443.907227,0.247955322,36.31974792,28.32385063,1,1,-0.333323717,1890.778442,0.069720209,42.74468613,0,7.668137275,1.925265774,4.503408241,1.161294552,0.078168707,23
hvaclab,2/18/2020 14:01,0.774662554,1.477466106,0.345338017,0.222228721,10,0,99.68544006,71.50413513,71.63771057,-0.000253171,-3.119614601,26.08470917,71.05479431,858.1256714,2.249285936,71.94299316,72.9786377,70.09606934,70.00839996,129.9478912,71.04222107,23.24386024,64.29759979,71.75486755,70.65000153,166.257309,28.1259346,67.69733429,157.3626862,70.41693115,71.54615021,-0.337359905,136.5958557,0.088694796,43.852108,0,17.2814827,30.1531353,84.72829437,0,0,0.402602434,0,34.59119415,34.03581238,0.069720209,0,17.2814827,2.0795331,28.75311661,29.4478569,42.74468613,69.98999786,352.4208069,68.20005035,72,230,74,70,70,74,230,72,150,150,70,69.91880035,153.5892334,66.20005035,73.98999786,74,239.4779358,2.25,66,232.8566742,65,70,150,125,72,250,70.20005035,71.98156738,250,70,60,68,140.8050537,250,70,74,350,68,150.3869934,71.98999786,0.566503823,2.705452442,0.721200764,7.81537056,0.002927053,0.019833252,0.002396552,7849.330078,311230.5313,156.9589386,1877.131592,20.36906433,5.13106823,-3092.267578,0.55393219,20.76683044,26.08470917,1,1,-0.337359905,1877.131592,0.069720209,42.74468613,0,7.599893361,1.951174369,4.427437299,1.144537668,0.076744026,22
hvaclab,2/18/2020 15:01,0.774908602,1.497485757,0.342458606,0.212495342,10,0,99.68544006,71.80271149,71.63771057,-0.000253171,-3.119614601,24.14949608,71.01546478,1101.660645,1.79310739,71.94299316,72.9786377,69.79852295,70.60703278,117.2630081,71.34090424,0.064203329,63.096241,71.75486755,70.65000153,206.8411865,25.36325836,67.69426727,146.9608612,70.41693115,72.45766449,-0.326203287,140.8087158,0.088694796,48.07566452,10.90983009,14.16830158,31.2677784,99.34636688,0,0,0.402602434,0,76.14687347,36.62987518,0.069720209,0,14.16830158,0,29.82812691,31.70840645,44.77907944,69.98999786,913.8899536,68.20005035,72,230,74,70,70,74,230,72,150,150,70,69.91880035,153.5892334,66.20005035,73.98999786,74,249.3087769,2.25,66,232.8566742,65,70,150,125,72,250,70.20005035,71.98156738,250,70,60,68,140.8050537,250,70,74,920,68,150.3869934,71.98999786,0.593650639,2.67659831,0.713651478,10.71648884,0.003580409,0.02524442,0.003409259,7849.856445,311230.5313,213.8431854,2401.467285,6.052566528,2.146623373,-888.46521,0.851478577,6.152145386,24.14949608,1,1,-0.326203287,2401.467285,0.069720209,44.77907944,0,9.505194242,1.910158341,6.361850447,1.160414595,0.072770859,19
hvaclab,2/18/2020 16:01,0.776275337,1.485762954,0.337722123,0.218642175,10,0,99.68544006,72.10058594,71.93495178,-0.000253171,-3.119614601,22.90862465,71.10395813,1083.691162,1.771926761,72.24168396,72.9786377,70.09635162,70.90869141,268.6440735,71.64504242,19.55362511,57.34748077,71.75486755,70.94803619,238.571228,24.17327309,67.39122009,175.4867706,70.41693115,72.45766449,3.338912249,143.8044586,0.088694796,49.14975357,19.41152191,15.18383598,31.2677784,99.34636688,0,0,0.402602434,0,77.20201874,36.62987518,0.069720209,0,15.18383598,0,29.82812691,31.70840645,44.77907944,69.98999786,913.8899536,68.20005035,72,230,74,70,70,74,230,72,150,150,70,69.91880035,153.5892334,66.20005035,73.98999786,74,248.504364,2.25,66,232.8566742,65,70,150,125,72,250,70.20005035,71.98156738,250,70,60,68,140.8050537,250,70,74,920,68,150.3869934,71.98999786,0.583665073,2.674619198,0.722092986,10.02908516,0.003819796,0.020203797,0.003607116,7850.393066,311235.4688,236.4166412,2386.345459,31.45301819,32.04196548,47258.49219,0.85168457,31.68231201,22.90862465,1,1,3.338912249,2386.345459,0.069720209,44.77907944,15.49742334,9.012151921,1.931323763,5.853626721,1.153361137,0.0738403,17
hvaclab,2/18/2020 17:01,0.776712716,1.48512125,0.340491146,0.221807837,10,0,99.68544006,72.10058594,72.23286438,-0.000253171,-3.119614601,22.61117172,70.96585846,1095.681641,1.765180707,72.24168396,72.9786377,70.09635162,70.90869141,185.0201416,71.64504242,37.19882584,47.07603455,71.75486755,70.94803619,221.0840149,23.59748077,67.39122009,167.6018829,70.41693115,73.37609863,-0.336449683,145.6023102,0.088694796,49.14975357,0.937372208,16.18241501,32.33600616,99.34636688,0,0,0.402602434,0,77.20201874,36.62987518,0.069720209,0,16.18241501,0,29.82812691,31.70840645,44.77907944,69.98999786,922.9151001,68.20005035,72,230,74,70,70,74,230,72,150,150,70,69.91880035,153.5892334,66.20005035,73.98999786,74,254.8682251,2.25,66,232.8566742,65,70,150,125,72,250,70.20005035,71.98156738,250,70,60,68,140.8050537,250,70,74,920,68,150.3869934,71.98999786,0.590059221,2.587337494,0.696656585,10.28815365,0.002554554,0.025325168,0.003303,7850.918945,311238.3438,218.4764404,2381.652588,21.59542847,38.42022705,-3269.598633,0.85168457,21.99957275,22.61117172,1,1,-0.336449683,2381.652588,0.069720209,44.77907944,0,9.102141791,1.802485702,6.070619925,1.153512559,0.075523605,13
hvaclab,2/18/2020 18:01,0.778903782,1.487895012,0.354172558,0.210742578,10,0,99.68544006,72.10058594,72.23286438,-0.000253171,-3.119614601,25.06177711,71.50676727,0,-0.007168764,66.7834549,73.61789703,70.09635162,69.38111115,156.3539886,71.64504242,40.87697601,39.38845825,71.4544754,70.6462326,25.30530548,25.91213417,67.09381104,151.9152527,69.51217651,73.06887054,-0.334622592,146.4967194,0.088694796,0,0,0,0,0,0,0,0.402602434,0,0,0,0.069720209,0,0,0,0,0,0,61,0,68.20005035,72,230,82,82,61,82,0,72,0,0,61,69.91880035,18.92785454,61,82,82,9.433355331,2.25,61,13.0263443,0,70,0,125,72,0,82,1.109812617,250,61,60,68,12.05531883,250,61,82,0,68,7.006379128,71.98999786,0.260421842,2.651074409,0.708810925,0.033580773,0.003850057,0.019272549,0.002629549,7851.450195,311238.3438,26.27980614,0,5.446426392,38.04915237,-820.1237793,0.549880981,5.418533325,25.06177711,0,0,-0.334622592,0,0.069720209,0,0,3.121421963,1.879110506,0.008745167,1.158927053,0.074639238,11
hvaclab,2/18/2020 19:01,0.775948644,1.47752285,0.343371958,0.21577394,10,0,99.68544006,72.10058594,72.23286438,-0.000253171,-3.119614601,34.7284317,73.64910126,0,-0.007168764,52.91124344,73.91562653,72.19525909,68.17240143,136.0184021,71.33914185,53.13722229,38.74444199,71.4544754,69.15747833,26.95882988,32.61698151,67.09381104,140.5882263,68.90821838,73.06887054,-0.334850371,138.8816223,0.088694796,0,0,0,0,0,0,0,0.402602434,0,0,0,0.069720209,0,0,0,0,0,0,61,0,68.20005035,72,230,82,82,61,82,0,72,0,0,61,69.91880035,18.92785454,61,82,82,22.12323189,2.25,61,13.0263443,0,70,0,125,72,0,82,1.109812617,250,61,60,68,12.05531883,250,61,82,0,68,7.006379128,71.98999786,0.292530745,0.066767603,0.475064188,0.027292276,0.003315405,0.024593124,0.00351,7851.970703,311238.3438,23.08722496,0,1.706604004,50.26876831,-257.1556396,-3.037780762,1.706604004,34.7284317,0,0,-0.334850371,0,0.069720209,0,0,1.260275299,0.031718897,0.00798383,1.146481851,0.07409072,13
hvaclab,2/18/2020 20:01,0.777557731,1.492081642,0.357714087,0.223477453,10,0,99.68544006,72.10058594,72.23286438,-0.000253171,-3.119614601,34.29739761,73.37181091,0,-0.007168764,50.22613144,74.2131958,71.89743042,67.57192993,120.7069397,71.03927612,48.20527649,37.46101761,71.15034485,67.96270752,35.95162582,32.51898193,66.79005432,132.0774994,68.31065369,72.77147675,-0.336408615,130.0803528,0.088694796,0,0,0,0,0,0,0,0.402602434,0,0,0,0.069720209,0,0,0,0,0,0,61,0,68.20005035,72,230,82,82,61,82,0,72,0,0,61,69.91880035,18.92785454,61,82,82,22.12323189,2.25,61,13.0263443,0,70,0,125,72,0,82,1.109812617,250,61,60,68,12.05531883,250,61,82,0,68,7.006379128,71.98999786,0.253575683,0.067454234,0.473006666,0.032644805,0.002750315,0.026869839,0.003612141,7852.479492,311238.3438,26.98593903,0,1.885986328,51.16421127,-285.5079346,-3.9347229,1.997146606,34.29739761,0,0,-0.336408615,0,0.069720209,0,0,1.280304879,0.031906302,0.008277929,1.160179616,0.079941033,13
hvaclab,2/18/2020 21:01,0.775480211,1.481848717,0.346738189,0.2227415,10,0,99.68544006,72.10058594,72.53155518,-0.000253171,-3.119614601,33.67456818,73.14038086,0,-0.007168764,49.03042984,74.2131958,71.59996033,65.74407196,109.5041733,70.1379776,45.43938828,35.88272095,70.85037231,67.36752319,46.57707596,31.09328651,66.18943787,124.5029297,67.70530701,72.16674805,-0.334091187,122.796402,0.088694796,0,0,0,0,0,0,0,0.402602434,0,0,0,0.069720209,0,0,0,0,0,0,61,0,68.20005035,72,230,82,82,61,82,0,72,0,0,61,69.91880035,18.92785454,61,82,82,22.12323189,2.25,61,13.0263443,0,70,0,125,72,0,82,1.109812617,250,61,60,68,12.05531883,250,61,82,0,68,7.006379128,71.98999786,0.271195829,0.066720545,0.465641141,0.029987374,0.003535558,0.024216183,0.003325841,7852.998535,311238.3438,54.80343628,0,1.670631409,62.63428116,-251.164444,-4.232437134,1.70652771,33.67456818,0,0,-0.334091187,0,0.069720209,0,0,1.265577621,0.031067831,0.008132451,1.149144355,0.077232984,11
hvaclab,2/18/2020 22:01,0.776623249,1.472904563,0.352853954,0.224052727,10,0,99.68544006,71.80215454,72.53155518,-0.000253171,-3.119614601,32.80336761,72.0953064,0,-0.007168764,47.83876419,74.2131958,70.7061615,64.82460022,100.8630371,69.53227234,58.74479675,31.61398506,70.23976898,66.47398376,47.76797867,31.11196327,65.28688049,118.1395798,66.80502319,71.49275208,-0.329800457,116.7650146,0.088694796,0,0,0,0,0,0,0,0.402602434,0,0,0,0.069720209,0,0,0,0,0,0,61,0,68.20005035,72,230,82,82,61,82,0,72,0,0,61,69.91880035,18.92785454,61,82,82,22.12323189,2.25,61,13.0263443,0,70,0,125,72,0,82,1.109812617,250,61,60,68,12.05531883,250,61,82,0,68,7.006379128,71.98999786,0.263880938,0.066821441,0.476896316,0.031072563,0.002295911,0.021241255,0.003190552,7853.508789,311238.3438,40.63313293,0,1.349403381,60.90113831,-200.2652283,-4.232177734,1.374565125,32.80336761,0,0,-0.329800457,0,0.069720209,0,0,1.263016174,0.031866899,0.008199457,1.143891927,0.079057891,9
