campus,bldgname,ts,present_elec_kwh,historical_elec_kwh,present_htwt_mmbtu,historical_htwt_mmbtu,present_wtr_usgal,historical_wtr_usgal,present_chll_tonhr,historical_chll_tonhr,present_co2_tons,historical_co2_tons,latitude,longitude,year,month,day,hour,temp_c,rel_humidity_%,surface_pressure_hpa,cloud_cover_%,direct_radiation_w/m2,precipitation_mm,wind_speed_ground_km/h,wind_dir_ground_deg
West,Health Science and Pharmacy,2023-02-05T02:00:00,60.0,,,,,,,,0.0414,,41.313856,-105.584476,2023,2,5,2,-5.5,79,765.0,18,0.0,0.1,20.2,273
West,Health Science and Pharmacy,2023-02-05T03:00:00,70.0,,,,,,,,0.0482999999999999,,41.313856,-105.584476,2023,2,5,3,-6.0,78,763.6,16,0.0,0.0,22.6,287
West,Health Science and Pharmacy,2023-02-05T04:00:00,60.0,,,,,,,,0.0414,,41.313856,-105.584476,2023,2,5,4,-6.9,77,764.1,5,0.0,0.0,24.1,287
West,Health Science and Pharmacy,2023-02-05T05:00:00,70.0,,,,,,,,0.0482999999999999,,41.313856,-105.584476,2023,2,5,5,-7.5,76,764.1,35,0.0,0.0,23.9,282
West,Health Science and Pharmacy,2023-02-05T06:00:00,60.0,,,,,,,,0.0414,,41.313856,-105.584476,2023,2,5,6,-8.0,76,764.2,60,0.0,0.0,27.3,279
West,Health Science and Pharmacy,2023-02-05T07:00:00,70.0,,,,,,,,0.0482999999999999,,41.313856,-105.584476,2023,2,5,7,-8.0,76,764.6,30,0.0,0.0,31.2,277
West,Health Science and Pharmacy,2023-02-05T08:00:00,70.0,,,,,,,,0.0482999999999999,,41.313856,-105.584476,2023,2,5,8,-7.9,75,765.2,50,26.0,0.0,32.5,275
West,Health Science and Pharmacy,2023-02-05T09:00:00,90.0,,,,,,,,0.0620999999999999,,41.313856,-105.584476,2023,2,5,9,-7.0,73,766.1,68,168.0,0.0,31.6,281
West,Health Science and Pharmacy,2023-02-05T10:00:00,90.0,,,,,,,,0.0620999999999999,,41.313856,-105.584476,2023,2,5,10,-5.8,71,767.7,61,267.0,0.0,26.0,284
West,Health Science and Pharmacy,2023-02-05T11:00:00,100.0,,,,,,,,0.0689999999999999,,41.313856,-105.584476,2023,2,5,11,-4.9,69,769.0,100,351.0,0.0,26.1,285
West,Health Science and Pharmacy,2023-02-05T12:00:00,60.0,,,,,,,,0.0414,,41.313856,-105.584476,2023,2,5,12,-4.3,70,769.3,100,185.0,0.1,25.0,285
West,Health Science and Pharmacy,2023-02-05T13:00:00,100.0,,,,,,,,0.0689999999999999,,41.313856,-105.584476,2023,2,5,13,-4.1,71,769.5,100,79.0,0.2,27.7,295
West,Health Science and Pharmacy,2023-02-05T14:00:00,70.0,,,,,,,,0.0482999999999999,,41.313856,-105.584476,2023,2,5,14,-4.1,73,770.0,100,86.0,0.1,26.9,302
West,Health Science and Pharmacy,2023-02-05T15:00:00,100.0,,,,,,,,0.0689999999999999,,41.313856,-105.584476,2023,2,5,15,-4.3,77,770.8,100,33.0,0.1,24.3,308
West,Health Science and Pharmacy,2023-02-05T16:00:00,70.0,,,,,,,,0.0482999999999999,,41.313856,-105.584476,2023,2,5,16,-4.6,80,771.4,100,12.0,0.2,23.2,303
West,Health Science and Pharmacy,2023-02-05T17:00:00,80.0,,,,,,,,0.0552,,41.313856,-105.584476,2023,2,5,17,1.5,50,765.6,1,91.0,0.0,11.6,216
West,Health Science and Pharmacy,2023-02-05T18:00:00,50.0,,,,,,,,0.0344999999999999,,41.313856,-105.584476,2023,2,5,18,-0.4,54,764.4,1,3.0,0.0,11.5,231
West,Health Science and Pharmacy,2023-02-05T19:00:00,70.0,,,,,,,,0.0482999999999999,,41.313856,-105.584476,2023,2,5,19,-1.8,56,763.8,2,0.0,0.0,14.7,253
West,Health Science and Pharmacy,2023-02-05T20:00:00,60.0,,,,,,,,0.0414,,41.313856,-105.584476,2023,2,5,20,-2.6,58,764.3,1,0.0,0.0,19.4,260
West,Health Science and Pharmacy,2023-02-05T21:00:00,70.0,,,,,,,,0.0482999999999999,,41.313856,-105.584476,2023,2,5,21,-3.4,61,764.8,2,0.0,0.0,19.2,262
West,Health Science and Pharmacy,2023-02-05T22:00:00,50.0,,,,,,,,0.0344999999999999,,41.313856,-105.584476,2023,2,5,22,-4.2,68,765.1,3,0.0,0.0,16.7,263
West,Health Science and Pharmacy,2023-02-05T23:00:00,80.0,,,,,,,,0.0552,,41.313856,-105.584476,2023,2,5,23,-5.0,75,764.6,4,0.0,0.0,14.2,263
West,Hoyt Hall,2023-02-05T00:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,0,-6.0,75,764.0,6,0.0,0.0,13.5,261
West,Hoyt Hall,2023-02-05T01:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,1,-5.7,78,764.6,60,0.0,0.1,17.7,268
West,Hoyt Hall,2023-02-05T02:00:00,,10.0,,,,,,,,0.0069,41.311804,-105.581867,2023,2,5,2,-5.5,79,765.0,18,0.0,0.1,20.2,273
West,Hoyt Hall,2023-02-05T03:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,3,-6.0,78,763.6,16,0.0,0.0,22.6,287
West,Hoyt Hall,2023-02-05T04:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,4,-6.9,77,764.1,5,0.0,0.0,24.1,287
West,Hoyt Hall,2023-02-05T05:00:00,,10.0,,,,,,,,0.0069,41.311804,-105.581867,2023,2,5,5,-7.5,76,764.1,35,0.0,0.0,23.9,282
West,Hoyt Hall,2023-02-05T06:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,6,-8.0,76,764.2,60,0.0,0.0,27.3,279
West,Hoyt Hall,2023-02-05T07:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,7,-8.0,76,764.6,30,0.0,0.0,31.2,277
West,Hoyt Hall,2023-02-05T08:00:00,,10.0,,,,,,,,0.0069,41.311804,-105.581867,2023,2,5,8,-7.9,75,765.2,50,26.0,0.0,32.5,275
West,Hoyt Hall,2023-02-05T09:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,9,-7.0,73,766.1,68,168.0,0.0,31.6,281
West,Hoyt Hall,2023-02-05T10:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,10,-5.8,71,767.7,61,267.0,0.0,26.0,284
West,Hoyt Hall,2023-02-05T11:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,11,-4.9,69,769.0,100,351.0,0.0,26.1,285
West,Hoyt Hall,2023-02-05T12:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,12,-4.3,70,769.3,100,185.0,0.1,25.0,285
West,Hoyt Hall,2023-02-05T13:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,13,-4.1,71,769.5,100,79.0,0.2,27.7,295
West,Hoyt Hall,2023-02-05T14:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,14,-4.1,73,770.0,100,86.0,0.1,26.9,302
West,Hoyt Hall,2023-02-05T15:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,15,-4.3,77,770.8,100,33.0,0.1,24.3,308
West,Hoyt Hall,2023-02-05T16:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,16,-4.6,80,771.4,100,12.0,0.2,23.2,303
West,Hoyt Hall,2023-02-05T17:00:00,,10.0,,,,,,,,0.0069,41.311804,-105.581867,2023,2,5,17,1.5,50,765.6,1,91.0,0.0,11.6,216
West,Hoyt Hall,2023-02-05T18:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,18,-0.4,54,764.4,1,3.0,0.0,11.5,231
West,Hoyt Hall,2023-02-05T19:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,19,-1.8,56,763.8,2,0.0,0.0,14.7,253
West,Hoyt Hall,2023-02-05T20:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,20,-2.6,58,764.3,1,0.0,0.0,19.4,260
West,Hoyt Hall,2023-02-05T21:00:00,,10.0,,,,,,,,0.0069,41.311804,-105.581867,2023,2,5,21,-3.4,61,764.8,2,0.0,0.0,19.2,262
West,Hoyt Hall,2023-02-05T22:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,22,-4.2,68,765.1,3,0.0,0.0,16.7,263
West,Hoyt Hall,2023-02-05T23:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.311804,-105.581867,2023,2,5,23,-5.0,75,764.6,4,0.0,0.0,14.2,263
West,Knight Hall,2023-02-05T00:00:00,20.0,30.0,,,,,,,0.0138,0.0207,41.311922,-105.581147,2023,2,5,0,-6.0,75,764.0,6,0.0,0.0,13.5,261
West,Knight Hall,2023-02-05T01:00:00,30.0,30.0,,,,0.84,,,0.0207,0.0207,41.311922,-105.581147,2023,2,5,1,-5.7,78,764.6,60,0.0,0.1,17.7,268
West,Knight Hall,2023-02-05T02:00:00,20.0,30.0,,,,,,,0.0138,0.0207,41.311922,-105.581147,2023,2,5,2,-5.5,79,765.0,18,0.0,0.1,20.2,273
West,Knight Hall,2023-02-05T03:00:00,40.0,30.0,,,,,,,0.0276,0.0207,41.311922,-105.581147,2023,2,5,3,-6.0,78,763.6,16,0.0,0.0,22.6,287
West,Knight Hall,2023-02-05T04:00:00,20.0,20.0,,,,,,,0.0138,0.0138,41.311922,-105.581147,2023,2,5,4,-6.9,77,764.1,5,0.0,0.0,24.1,287
West,Knight Hall,2023-02-05T05:00:00,30.0,30.0,,,,1.17,,,0.0207,0.0207,41.311922,-105.581147,2023,2,5,5,-7.5,76,764.1,35,0.0,0.0,23.9,282
West,Knight Hall,2023-02-05T06:00:00,20.0,30.0,,,,,,,0.0138,0.0207,41.311922,-105.581147,2023,2,5,6,-8.0,76,764.2,60,0.0,0.0,27.3,279
West,Knight Hall,2023-02-05T07:00:00,40.0,30.0,,,,1.59,,,0.0276,0.0207,41.311922,-105.581147,2023,2,5,7,-8.0,76,764.6,30,0.0,0.0,31.2,277
West,Knight Hall,2023-02-05T08:00:00,20.0,20.0,,,,2.59,,,0.0138,0.0138,41.311922,-105.581147,2023,2,5,8,-7.9,75,765.2,50,26.0,0.0,32.5,275
West,Knight Hall,2023-02-05T09:00:00,40.0,40.0,,,,0.37,,,0.0276,0.0276,41.311922,-105.581147,2023,2,5,9,-7.0,73,766.1,68,168.0,0.0,31.6,281
West,Knight Hall,2023-02-05T10:00:00,20.0,20.0,,,,3.54,,,0.0138,0.0138,41.311922,-105.581147,2023,2,5,10,-5.8,71,767.7,61,267.0,0.0,26.0,284
West,Knight Hall,2023-02-05T11:00:00,40.0,40.0,,,,1.73,,,0.0276,0.0276,41.311922,-105.581147,2023,2,5,11,-4.9,69,769.0,100,351.0,0.0,26.1,285
West,Knight Hall,2023-02-05T12:00:00,20.0,30.0,,,,5.35,,,0.0138,0.0207,41.311922,-105.581147,2023,2,5,12,-4.3,70,769.3,100,185.0,0.1,25.0,285
West,Knight Hall,2023-02-05T13:00:00,40.0,30.0,,,,,,,0.0276,0.0207,41.311922,-105.581147,2023,2,5,13,-4.1,71,769.5,100,79.0,0.2,27.7,295
West,Knight Hall,2023-02-05T14:00:00,20.0,20.0,,,,1.19,,,0.0138,0.0138,41.311922,-105.581147,2023,2,5,14,-4.1,73,770.0,100,86.0,0.1,26.9,302
West,Knight Hall,2023-02-05T15:00:00,30.0,40.0,,,,0.86,,,0.0207,0.0276,41.311922,-105.581147,2023,2,5,15,-4.3,77,770.8,100,33.0,0.1,24.3,308
West,Knight Hall,2023-02-05T16:00:00,30.0,20.0,,,,,,,0.0207,0.0138,41.311922,-105.581147,2023,2,5,16,-4.6,80,771.4,100,12.0,0.2,23.2,303
West,Knight Hall,2023-02-05T17:00:00,30.0,30.0,,,,,,,0.0207,0.0207,41.311922,-105.581147,2023,2,5,17,1.5,50,765.6,1,91.0,0.0,11.6,216
West,Knight Hall,2023-02-05T18:00:00,20.0,30.0,,,,,,,0.0138,0.0207,41.311922,-105.581147,2023,2,5,18,-0.4,54,764.4,1,3.0,0.0,11.5,231
West,Knight Hall,2023-02-05T19:00:00,40.0,30.0,,,,0.37,,,0.0276,0.0207,41.311922,-105.581147,2023,2,5,19,-1.8,56,763.8,2,0.0,0.0,14.7,253
West,Knight Hall,2023-02-05T20:00:00,20.0,30.0,,,,,,,0.0138,0.0207,41.311922,-105.581147,2023,2,5,20,-2.6,58,764.3,1,0.0,0.0,19.4,260
West,Knight Hall,2023-02-05T21:00:00,30.0,30.0,,,,,,,0.0207,0.0207,41.311922,-105.581147,2023,2,5,21,-3.4,61,764.8,2,0.0,0.0,19.2,262
West,Knight Hall,2023-02-05T22:00:00,20.0,30.0,,,,,,,0.0138,0.0207,41.311922,-105.581147,2023,2,5,22,-4.2,68,765.1,3,0.0,0.0,16.7,263
West,Knight Hall,2023-02-05T23:00:00,40.0,30.0,,,,,,,0.0276,0.0207,41.311922,-105.581147,2023,2,5,23,-5.0,75,764.6,4,0.0,0.0,14.2,263
West,McWhinnie Hall,2023-02-05T00:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,0,-6.0,75,764.0,6,0.0,0.0,13.5,261
West,McWhinnie Hall,2023-02-05T01:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,1,-5.7,78,764.6,60,0.0,0.1,17.7,268
West,McWhinnie Hall,2023-02-05T02:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,2,-5.5,79,765.0,18,0.0,0.1,20.2,273
West,McWhinnie Hall,2023-02-05T03:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,3,-6.0,78,763.6,16,0.0,0.0,22.6,287
West,McWhinnie Hall,2023-02-05T04:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,4,-6.9,77,764.1,5,0.0,0.0,24.1,287
West,McWhinnie Hall,2023-02-05T05:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,5,-7.5,76,764.1,35,0.0,0.0,23.9,282
West,McWhinnie Hall,2023-02-05T06:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,6,-8.0,76,764.2,60,0.0,0.0,27.3,279
West,McWhinnie Hall,2023-02-05T07:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,7,-8.0,76,764.6,30,0.0,0.0,31.2,277
West,McWhinnie Hall,2023-02-05T08:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,8,-7.9,75,765.2,50,26.0,0.0,32.5,275
West,McWhinnie Hall,2023-02-05T09:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,9,-7.0,73,766.1,68,168.0,0.0,31.6,281
West,McWhinnie Hall,2023-02-05T10:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,10,-5.8,71,767.7,61,267.0,0.0,26.0,284
West,McWhinnie Hall,2023-02-05T11:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,11,-4.9,69,769.0,100,351.0,0.0,26.1,285
West,McWhinnie Hall,2023-02-05T12:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,12,-4.3,70,769.3,100,185.0,0.1,25.0,285
West,McWhinnie Hall,2023-02-05T13:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,13,-4.1,71,769.5,100,79.0,0.2,27.7,295
West,McWhinnie Hall,2023-02-05T14:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,14,-4.1,73,770.0,100,86.0,0.1,26.9,302
West,McWhinnie Hall,2023-02-05T15:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,15,-4.3,77,770.8,100,33.0,0.1,24.3,308
West,McWhinnie Hall,2023-02-05T16:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,16,-4.6,80,771.4,100,12.0,0.2,23.2,303
West,McWhinnie Hall,2023-02-05T17:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,17,1.5,50,765.6,1,91.0,0.0,11.6,216
West,McWhinnie Hall,2023-02-05T18:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,18,-0.4,54,764.4,1,3.0,0.0,11.5,231
West,McWhinnie Hall,2023-02-05T19:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,19,-1.8,56,763.8,2,0.0,0.0,14.7,253
West,McWhinnie Hall,2023-02-05T20:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,20,-2.6,58,764.3,1,0.0,0.0,19.4,260
West,McWhinnie Hall,2023-02-05T21:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,21,-3.4,61,764.8,2,0.0,0.0,19.2,262
West,McWhinnie Hall,2023-02-05T22:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,22,-4.2,68,765.1,3,0.0,0.0,16.7,263
West,McWhinnie Hall,2023-02-05T23:00:00,,,,,,,,,,,41.314029,-105.578604,2023,2,5,23,-5.0,75,764.6,4,0.0,0.0,14.2,263
West,Merica Hall,2023-02-05T00:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,0,-6.0,75,764.0,6,0.0,0.0,13.5,261
West,Merica Hall,2023-02-05T01:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,1,-5.7,78,764.6,60,0.0,0.1,17.7,268
West,Merica Hall,2023-02-05T02:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,2,-5.5,79,765.0,18,0.0,0.1,20.2,273
West,Merica Hall,2023-02-05T03:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,3,-6.0,78,763.6,16,0.0,0.0,22.6,287
West,Merica Hall,2023-02-05T04:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,4,-6.9,77,764.1,5,0.0,0.0,24.1,287
West,Merica Hall,2023-02-05T05:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,5,-7.5,76,764.1,35,0.0,0.0,23.9,282
West,Merica Hall,2023-02-05T06:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,6,-8.0,76,764.2,60,0.0,0.0,27.3,279
West,Merica Hall,2023-02-05T07:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,7,-8.0,76,764.6,30,0.0,0.0,31.2,277
West,Merica Hall,2023-02-05T08:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,8,-7.9,75,765.2,50,26.0,0.0,32.5,275
West,Merica Hall,2023-02-05T09:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,9,-7.0,73,766.1,68,168.0,0.0,31.6,281
West,Merica Hall,2023-02-05T10:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,10,-5.8,71,767.7,61,267.0,0.0,26.0,284
West,Merica Hall,2023-02-05T11:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,11,-4.9,69,769.0,100,351.0,0.0,26.1,285
West,Merica Hall,2023-02-05T12:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,12,-4.3,70,769.3,100,185.0,0.1,25.0,285
West,Merica Hall,2023-02-05T13:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,13,-4.1,71,769.5,100,79.0,0.2,27.7,295
West,Merica Hall,2023-02-05T14:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,14,-4.1,73,770.0,100,86.0,0.1,26.9,302
West,Merica Hall,2023-02-05T15:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,15,-4.3,77,770.8,100,33.0,0.1,24.3,308
West,Merica Hall,2023-02-05T16:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,16,-4.6,80,771.4,100,12.0,0.2,23.2,303
West,Merica Hall,2023-02-05T17:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,17,1.5,50,765.6,1,91.0,0.0,11.6,216
West,Merica Hall,2023-02-05T18:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,18,-0.4,54,764.4,1,3.0,0.0,11.5,231
West,Merica Hall,2023-02-05T19:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,19,-1.8,56,763.8,2,0.0,0.0,14.7,253
West,Merica Hall,2023-02-05T20:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,20,-2.6,58,764.3,1,0.0,0.0,19.4,260
West,Merica Hall,2023-02-05T21:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,21,-3.4,61,764.8,2,0.0,0.0,19.2,262
West,Merica Hall,2023-02-05T22:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,22,-4.2,68,765.1,3,0.0,0.0,16.7,263
West,Merica Hall,2023-02-05T23:00:00,,,,,,,,,,,41.312349,-105.58286,2023,2,5,23,-5.0,75,764.6,4,0.0,0.0,14.2,263
West,Old Main,2023-02-05T00:00:00,10.0,20.0,,,,,,,0.0069,0.0138,41.312406,-105.583906,2023,2,5,0,-6.0,75,764.0,6,0.0,0.0,13.5,261
West,Old Main,2023-02-05T01:00:00,20.0,10.0,,,,,,,0.0138,0.0069,41.312406,-105.583906,2023,2,5,1,-5.7,78,764.6,60,0.0,0.1,17.7,268
West,Old Main,2023-02-05T02:00:00,10.0,20.0,,,,,,,0.0069,0.0138,41.312406,-105.583906,2023,2,5,2,-5.5,79,765.0,18,0.0,0.1,20.2,273
West,Old Main,2023-02-05T03:00:00,20.0,20.0,,,,,,,0.0138,0.0138,41.312406,-105.583906,2023,2,5,3,-6.0,78,763.6,16,0.0,0.0,22.6,287
West,Old Main,2023-02-05T04:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.312406,-105.583906,2023,2,5,4,-6.9,77,764.1,5,0.0,0.0,24.1,287
West,Old Main,2023-02-05T05:00:00,20.0,20.0,,,,,,,0.0138,0.0138,41.312406,-105.583906,2023,2,5,5,-7.5,76,764.1,35,0.0,0.0,23.9,282
West,Old Main,2023-02-05T06:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.312406,-105.583906,2023,2,5,6,-8.0,76,764.2,60,0.0,0.0,27.3,279
West,Old Main,2023-02-05T07:00:00,20.0,20.0,,,,,,,0.0138,0.0138,41.312406,-105.583906,2023,2,5,7,-8.0,76,764.6,30,0.0,0.0,31.2,277
West,Old Main,2023-02-05T08:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.312406,-105.583906,2023,2,5,8,-7.9,75,765.2,50,26.0,0.0,32.5,275
West,Old Main,2023-02-05T09:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.312406,-105.583906,2023,2,5,9,-7.0,73,766.1,68,168.0,0.0,31.6,281
West,Old Main,2023-02-05T10:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.312406,-105.583906,2023,2,5,10,-5.8,71,767.7,61,267.0,0.0,26.0,284
West,Old Main,2023-02-05T11:00:00,20.0,20.0,,,,,,,0.0138,0.0138,41.312406,-105.583906,2023,2,5,11,-4.9,69,769.0,100,351.0,0.0,26.1,285
West,Old Main,2023-02-05T12:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.312406,-105.583906,2023,2,5,12,-4.3,70,769.3,100,185.0,0.1,25.0,285
West,Old Main,2023-02-05T13:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.312406,-105.583906,2023,2,5,13,-4.1,71,769.5,100,79.0,0.2,27.7,295
West,Old Main,2023-02-05T14:00:00,10.0,20.0,,,,,,,0.0069,0.0138,41.312406,-105.583906,2023,2,5,14,-4.1,73,770.0,100,86.0,0.1,26.9,302
West,Old Main,2023-02-05T15:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.312406,-105.583906,2023,2,5,15,-4.3,77,770.8,100,33.0,0.1,24.3,308
West,Old Main,2023-02-05T16:00:00,20.0,10.0,,,,,,,0.0138,0.0069,41.312406,-105.583906,2023,2,5,16,-4.6,80,771.4,100,12.0,0.2,23.2,303
West,Old Main,2023-02-05T17:00:00,10.0,20.0,,,,,,,0.0069,0.0138,41.312406,-105.583906,2023,2,5,17,1.5,50,765.6,1,91.0,0.0,11.6,216
West,Old Main,2023-02-05T18:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.312406,-105.583906,2023,2,5,18,-0.4,54,764.4,1,3.0,0.0,11.5,231
West,Old Main,2023-02-05T19:00:00,20.0,20.0,,,,,,,0.0138,0.0138,41.312406,-105.583906,2023,2,5,19,-1.8,56,763.8,2,0.0,0.0,14.7,253
West,Old Main,2023-02-05T20:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.312406,-105.583906,2023,2,5,20,-2.6,58,764.3,1,0.0,0.0,19.4,260
West,Old Main,2023-02-05T21:00:00,20.0,20.0,,,,,,,0.0138,0.0138,41.312406,-105.583906,2023,2,5,21,-3.4,61,764.8,2,0.0,0.0,19.2,262
West,Old Main,2023-02-05T22:00:00,10.0,10.0,,,,,,,0.0069,0.0069,41.312406,-105.583906,2023,2,5,22,-4.2,68,765.1,3,0.0,0.0,16.7,263
West,Old Main,2023-02-05T23:00:00,20.0,20.0,,,,,,,0.0138,0.0138,41.312406,-105.583906,2023,2,5,23,-5.0,75,764.6,4,0.0,0.0,14.2,263
West,Physical Science,2023-02-05T00:00:00,230.0,250.0,,,,2.67,2.0,1.0,0.1586999999999999,0.1725,41.31366,-105.583581,2023,2,5,0,-6.0,75,764.0,6,0.0,0.0,13.5,261
West,Physical Science,2023-02-05T01:00:00,320.0,300.0,,,,,2.0,1.0,0.2208,0.207,41.31366,-105.583581,2023,2,5,1,-5.7,78,764.6,60,0.0,0.1,17.7,268
West,Physical Science,2023-02-05T02:00:00,220.0,210.0,,,,,2.0,2.0,0.1518,0.1449,41.31366,-105.583581,2023,2,5,2,-5.5,79,765.0,18,0.0,0.1,20.2,273
West,Physical Science,2023-02-05T03:00:00,320.0,300.0,,,,1.52,2.0,1.0,0.2208,0.207,41.31366,-105.583581,2023,2,5,3,-6.0,78,763.6,16,0.0,0.0,22.6,287
West,Physical Science,2023-02-05T04:00:00,220.0,210.0,,,,,2.0,1.0,0.1518,0.1449,41.31366,-105.583581,2023,2,5,4,-6.9,77,764.1,5,0.0,0.0,24.1,287
West,Physical Science,2023-02-05T05:00:00,320.0,290.0,,,,,3.0,2.0,0.2208,0.2001,41.31366,-105.583581,2023,2,5,5,-7.5,76,764.1,35,0.0,0.0,23.9,282
West,Physical Science,2023-02-05T06:00:00,230.0,220.0,,,,,1.0,1.0,0.1586999999999999,0.1518,41.31366,-105.583581,2023,2,5,6,-8.0,76,764.2,60,0.0,0.0,27.3,279
West,Physical Science,2023-02-05T07:00:00,330.0,300.0,,,,1.14,3.0,1.0,0.2276999999999999,0.207,41.31366,-105.583581,2023,2,5,7,-8.0,76,764.6,30,0.0,0.0,31.2,277
West,Physical Science,2023-02-05T08:00:00,240.0,230.0,,,,5.709999999999999,2.0,1.0,0.1656,0.1586999999999999,41.31366,-105.583581,2023,2,5,8,-7.9,75,765.2,50,26.0,0.0,32.5,275
West,Physical Science,2023-02-05T09:00:00,340.0,320.0,,,,6.85,2.0,2.0,0.2345999999999999,0.2208,41.31366,-105.583581,2023,2,5,9,-7.0,73,766.1,68,168.0,0.0,31.6,281
West,Physical Science,2023-02-05T10:00:00,230.0,220.0,,,,19.42,2.0,1.0,0.1586999999999999,0.1518,41.31366,-105.583581,2023,2,5,10,-5.8,71,767.7,61,267.0,0.0,26.0,284
